"","trial","m"
"235",4,0.644493600235784
"236",5,0.777562669038403
"237",6,0.916337533848671
"238",7,0.952215166424045
"239",8,0.996949046478353
"240",9,1.04888163790481
"241",10,1.06152801693209
"242",11,1.06712421566938
"243",1,0.152986920832492
"244",2,0.488351653230046
"245",3,0.661444339050994
"246",4,0.78933666170823
"247",5,0.8124424181762
"248",6,0.861849801152585
"249",7,0.892215390206904
"250",8,0.935376321793883
"251",9,0.948153444318683
"252",10,0.998488520198935
"253",11,1.01416607598566
"254",1,0.00937613845264926
"255",2,0.404505845832139
"256",3,0.718942667993684
"257",4,0.778245628018828
"258",5,0.905365793819045
"259",6,0.937671840586273
"260",7,0.998120988552743
"261",8,1.0644661051129
"262",9,1.06201502460466
"263",10,1.08795896579522
"264",11,1.08754806595412
"265",1,0.1119300792509
"266",2,0.410175567883834
"267",3,0.51128727528296
"268",4,0.673976497768225
"269",5,0.855847435038413
"270",6,0.950386336428229
"271",7,0.968086953763531
"272",8,0.991125979450179
"273",9,0.962456311649423
"274",10,1.01004781218497
"275",11,1.00490826218853
"276",1,0.0684086212233137
"277",2,0.421464592024203
"278",3,0.608251012020032
"279",4,0.716945593498871
"280",5,0.782711549851409
"281",6,0.806499474111355
"282",7,0.928473390708643
"283",8,0.951031505755624
"284",9,0.974992403068635
"285",10,0.969990767901293
"286",11,1.00084055920948
"287",1,-0.113409073658607
"288",2,0.40905661233596
"289",3,0.575759383643517
"290",4,0.745773534543306
"291",5,0.833494152178182
"292",6,0.876707064286146
"293",7,0.996874254173249
"294",8,0.948790126654069
"295",9,1.02483159260898
"296",10,1.0467204789102
"297",11,1.06186622492748
"298",1,0.0491589452356513
"299",2,0.220893954114368
"300",3,0.477202041590163
"301",4,0.755076127670235
"302",5,0.678003753701981
"303",6,0.83106237060534
"304",7,0.784779010174765
"305",8,0.880008797960353
"306",9,0.944119645017712
"307",10,0.953407545638459
"308",11,0.938603032902307
"309",1,0.0705091991751437
"310",2,0.490069612931389
"311",3,0.554970762257376
"312",4,0.623407961156338
"313",5,0.783911404905749
"314",6,0.887937966624882
"315",7,0.980994736052732
"316",8,1.01615885200068
"317",9,1.03330906039679
"318",10,1.03570046777873
"319",11,1.03643561823642
"320",1,0.0474779883206163
"321",2,0.333072131822264
"322",3,0.506172467330792
"323",4,0.635566123597333
"324",5,0.73009935773384
"325",6,0.750041309024693
"326",7,0.773999097447052
"327",8,0.865923006095209
"328",9,0.898294933093087
"329",10,0.905005004151823
"330",11,0.927757028779389
"331",1,0.0726534672980552
"332",2,0.378150469998743
"333",3,0.549242685654721
"334",4,0.720999312835658
"335",5,0.835044245342924
"336",6,0.979660464045618
"337",7,1.01098737793844
"338",8,1.056577110626
"339",9,1.06563337078746
"340",10,1.07519361940532
"341",11,1.09191730708413
"342",1,-0.00240001024081789
"343",2,0.440048763589071
"344",3,0.631030721886899
"345",4,0.772638370920759
"346",5,0.87289824901331
"347",6,0.915052183690484
"348",7,0.95645764555832
"349",8,1.01208311583059
"350",9,1.03774516528673
"351",10,1.10011580304486
"352",11,1.13301397061765
"353",1,0.159516926811875
"354",2,0.477933331874543
"355",3,0.678493582796225
"356",4,0.86556596511431
"357",5,0.966450248867957
"358",6,1.05779680906395
"359",7,1.10864126525959
"360",8,1.16763012321863
"361",9,1.13647398446823
"362",10,1.17863617285463
"363",11,1.21050072724482
"364",1,0.0300015105454922
"365",2,0.303412260884138
"366",3,0.667184942063289
"367",4,0.742818299989911
"368",5,0.927624536034165
"369",6,1.00314374483657
"370",7,1.03612434964208
"371",8,1.11954301916623
"372",9,1.15526935728971
"373",10,1.16245270640028
"374",11,1.16245270640028
"375",1,0.00506586235668292
"376",2,0.18787525400914
"377",3,0.57559276778267
"378",4,0.64435807746896
"379",5,0.791995677388102
"380",6,0.973111935973198
"381",7,1.02572733616046
"382",8,1.12575526270471
"383",9,1.15677058464804
"384",10,1.16211367055679
"385",11,1.15362642796536
"386",1,0.0606973618526367
"387",2,0.23892418481159
"388",3,0.515077717369616
"389",4,0.684599575088885
"390",5,0.808284359603822
"391",6,0.94806008052363
"392",7,1.06464656382857
"393",8,1.05944685484922
"394",9,1.1125319453122
"395",10,1.11027769868166
"396",11,1.11708030154812
"397",1,-0.0854258222097043
"398",2,0.423338786845517
"399",3,0.655389495921236
"400",4,0.756399058797394
"401",5,0.90973960850041
"402",6,1.06163264683364
"403",7,1.10031601062732
"404",8,1.15336621190931
"405",9,1.13997125835144
"406",10,1.15534702447515
"407",11,1.17107079207872
"408",1,-0.0544841555551822
"409",2,0.329121346346449
"410",3,0.59530266300755
"411",4,0.758925899623785
"412",5,0.911354612268042
"413",6,1.06036295917945
"414",7,1.08373471407547
"415",8,1.09600822225681
"416",9,1.09693862646131
"417",10,1.12715836961885
"418",11,1.12099451330697
"419",1,-0.0776407341911138
"420",2,0.348096481813224
"421",3,0.675003251027643
"422",4,0.84047613044525
"423",5,0.902305936703497
"424",6,0.910070865163775
"425",7,0.974555181377135
"426",8,0.985098715488431
"427",9,1.00960489284539
"428",10,1.06562656062998
"429",11,1.08722562185115
"430",1,0.0802253472190295
"431",2,0.502079387221309
"432",3,0.498407210605433
"433",4,0.722132615864479
"434",5,0.881684954383101
"435",6,0.919845555816456
"436",7,0.975416919693807
"437",8,1.05608113869747
"438",9,1.05754410531552
"439",10,1.02908653629317
"440",11,1.06638229294584
"441",1,-0.0675058677642457
"442",2,0.293121094225706
"443",3,0.653593664110332
"444",4,0.795308474077036
"445",5,0.985013286520152
"446",6,0.987562588801666
"447",7,0.947894914408348
"448",8,1.04096021273875
"449",9,1.07261357336062
"450",10,1.11089529300991
"451",11,1.13967089786621
"452",1,0.00745613288950883
"453",2,0.34654043800206
"454",3,0.558148476917028
"455",4,0.693194535952742
"456",5,0.699330373162116
"457",6,0.828946534791585
"458",7,0.952796066271944
"459",8,0.980943751857892
"460",9,1.01434994613391
"461",10,1.05536551481438
"462",11,1.02991575744672
"463",1,0.0301153669789705
"464",2,0.377373270529823
"465",3,0.578306776338651
"466",4,0.759764874254781
"467",5,0.836211473868999
"468",6,0.958378908845695
"469",7,0.973419776556356
"470",8,0.976384134761757
"471",9,1.00028192723124
"472",10,1.06345889318484
"473",11,1.06790818856114
"474",1,0.0712403019570389
"475",2,0.403234883409881
"476",3,0.529092910091587
"477",4,0.708960077594579
"478",5,0.842218465965776
"479",6,0.896738682149139
"480",7,0.989886326379637
"481",8,1.04275843305551
"482",9,1.04976309350698
"483",10,1.05517681037009
"484",11,1.06128567276661
"485",1,0.192285050726738
"486",2,0.391337614391081
"487",3,0.510264609820643
"488",4,0.650384443847884
"489",5,0.819405459575768
"490",6,0.885080213488506
"491",7,0.913802980768731
"492",8,0.938239775196098
"493",9,0.993254771917474
"494",10,1.03913517394549
"495",11,1.04744519259662
"496",1,-0.0116997751435529
"497",2,0.308087081678894
"498",3,0.534858499352409
"499",4,0.761061898270539
"500",5,0.961119355314804
"501",6,1.0505608263712
"502",7,1.07959360050956
"503",8,1.0965960697797
"504",9,1.14521768029946
"505",10,1.17052632054389
"506",11,1.15859310651282
"507",1,0.0158218259296306
"508",2,0.451380104332409
"509",3,0.643821955620672
"510",4,0.807652734710541
"511",5,0.877301889688306
"512",6,0.938585759001974
"513",7,1.0134564876943
"514",8,1.12126485678052
"515",9,1.14878634930826
"516",10,1.15692832594572
"517",11,1.16017269489217
"518",1,0.129193184880361
"519",2,0.314668681513507
"520",3,0.514080699943756
"521",4,0.663838466735239
"522",5,0.748139691333217
"523",6,0.896950443726854
"524",7,1.00593129564284
"525",8,1.01391415326849
"526",9,1.0284258728947
"527",10,1.03137733615026
"528",11,1.02556136661761
"529",1,0.0429719294591936
"530",2,0.275670667557822
"531",3,0.502002403151888
"532",4,0.713056148383422
"533",5,0.802048404029192
"534",6,0.900369342142839
"535",7,0.938970794525908
"536",8,0.959781326117534
"537",9,1.03834350685708
"538",10,1.04233825833975
"539",11,1.04845117705349
"540",1,-0.174777443396528
"541",2,0.147667905338878
"542",3,0.336754478210622
"543",4,0.576939735451568
"544",5,0.717954523289784
"545",6,0.874223515460917
"546",7,0.800586275671824
"547",8,0.907777425235074
"548",9,0.960378749472107
"549",10,0.971887182718078
"550",11,1.00899408657176
"551",1,0.0481930146523371
"552",2,0.400773176972849
"553",3,0.507475836240312
"554",4,0.777055390508628
"555",5,0.851198000059776
"556",6,0.937605222189982
"557",7,1.01789520724549
"558",8,1.04148717048012
"559",9,1.09618824660362
"560",10,1.11729807649374
"561",11,1.13927033960255
"562",1,-0.0156840916559894
"563",2,0.416035574581473
"564",3,0.613732719456843
"565",4,0.829149039052988
"566",5,0.855464058067182
"567",6,0.943340745006162
"568",7,0.998971912901207
"569",8,1.04342749359114
"570",9,1.07591926148128
"571",10,1.07591926148128
"572",11,1.07129549706388
"573",1,0.129122395267959
"574",2,0.505991836513387
"575",3,0.661180210272395
"576",4,0.843218210560872
"577",5,0.863627141302877
"578",6,0.886340562023146
"579",7,0.956217975948115
"580",8,0.971148364621905
"581",9,1.02366395758538
"582",10,1.08569810469865
"583",11,1.0971554801187
"584",1,0.0472661236463606
"585",2,0.449310999307372
"586",3,0.521190007753214
"587",4,0.759630628931251
"588",5,0.918260707293374
"589",6,0.978445473843956
"590",7,0.9970396154696
"591",8,0.988291508689396
"592",9,1.03300375652581
"593",10,1.04901782298577
"594",11,1.03135651374259
"595",1,-0.0148551451505309
"596",2,0.248773725084101
"597",3,0.576232978417036
"598",4,0.66267491852875
"599",5,0.71377396725804
"600",6,0.856165466548582
"601",7,0.938170562812053
"602",8,0.951928001804083
"603",9,0.969436878061203
"604",10,0.996037567255292
"605",11,1.02452293336741
"606",1,-0.0478367359966101
"607",2,0.373970240595044
"608",3,0.53529765472381
"609",4,0.688459394039005
"610",5,0.681226796638059
"611",6,0.821500439741758
"612",7,0.9498470475857
"613",8,0.947853303393067
"614",9,0.992743319265457
"615",10,0.98916810985962
"616",11,0.987645204629648
"617",1,0.0721016697899899
"618",2,0.401393714062181
"619",3,0.701199978948211
"620",4,0.885786561575439
"621",5,0.867200587104109
"622",6,0.933244787067711
"623",7,0.988150060967316
"624",8,1.01346865061996
"625",9,1.05205005375551
"626",10,1.07007746338556
"627",11,1.08064551279219
"628",1,0.148561076601381
"629",2,0.298801697355122
"630",3,0.498261134134349
"631",4,0.723321510546882
"632",5,0.724567538911593
"633",6,0.851246014332847
"634",7,0.932904163420512
"635",8,0.907653589206938
"636",9,0.925625447755044
"637",10,0.924976623169981
"638",11,0.982432496182537
"639",1,-0.0845861758717675
"640",2,0.172291119871732
"641",3,0.382560053816302
"642",4,0.507515023447618
"643",5,0.632606303980382
"644",6,0.817897576046299
"645",7,0.856040599088133
"646",8,0.891617170891716
"647",9,0.923995014488752
"648",10,0.939805065377991
"649",11,0.927163529127154
"650",1,0.116002331959723
"651",2,0.44508725684886
"652",3,0.596786179845245
"653",4,0.673099341610588
"654",5,0.789051290535825
"655",6,0.822886857999101
"656",7,0.931011545723265
"657",8,0.96154565431455
"658",9,0.943108731205144
"659",10,0.940537527032575
"660",11,0.97216033674466
"661",1,0.100995336710954
"662",2,0.312430404985074
"663",3,0.574890545068458
"664",4,0.762834215697366
"665",5,0.920565438077285
"666",6,0.966509286593575
"667",7,1.00924562560846
"668",8,0.979679553434538
"669",9,1.07995942653884
"670",10,1.07910414437717
"671",11,1.0710208778567
"672",1,0.0238416545606014
"673",2,0.378511356640015
"674",3,0.621787990390939
"675",4,0.833135011581161
"676",5,0.912764352723573
"677",6,0.96775325991164
"678",7,0.981330224828234
"679",8,1.00385441755795
"680",9,1.02683485904382
"681",10,1.03545408779179
"682",11,1.05756325966686
"683",1,-0.186599249187092
"684",2,0.201459667806001
"685",3,0.373880731258259
"686",4,0.584324763151871
"687",5,0.725795569118059
"688",6,0.840952711573371
"689",7,0.921311763924784
"690",8,0.955803493235273
"691",9,0.954154697310866
"692",10,0.974993513062911
"693",11,1.00490799983351
"694",1,-0.0872143977526537
"695",2,0.296731059111903
"696",3,0.505701776369173
"697",4,0.727074589099234
"698",5,0.974384145511953
"699",6,1.09198549480076
"700",7,1.13503791582157
"701",8,1.18371286475875
"702",9,1.17895901676408
"703",10,1.22764642694202
"704",11,1.24005529694002
"705",1,-0.13560780864399
"706",2,0.307946355516173
"707",3,0.74269220530853
"708",4,0.853622448934304
"709",5,0.98770361472146
"710",6,1.00596365384754
"711",7,1.07583390432495
"712",8,1.09825137319069
"713",9,1.11831547423734
"714",10,1.12321753559721
"715",11,1.13776274037176
"716",1,-0.0745710523748679
"717",2,0.242464488844181
"718",3,0.406006808813672
"719",4,0.678153042352117
"720",5,0.713263256727939
"721",6,0.827868118895124
"722",7,0.858413129771416
"723",8,0.894316074083761
"724",9,0.959936963283417
"725",10,0.964236949557273
"726",11,0.985426431132034
"727",1,0.0264135827448543
"728",2,0.445152010365804
"729",3,0.70851304527084
"730",4,0.867200190807041
"731",5,0.907748311356747
"732",6,0.999977917004925
"733",7,1.05099185248845
"734",8,1.05693197761761
"735",9,1.11476814679194
"736",10,1.13672013084071
"737",11,1.13672013084071
"738",1,-0.102207055699099
"739",2,0.166167793229803
"740",3,0.590808064314567
"741",4,0.777445011715148
"742",5,0.869776433204635
"743",6,0.899969145153518
"744",7,0.958554531423704
"745",8,1.05423939184
"746",9,1.04074228146097
"747",10,1.10972552856276
"748",11,1.11363498373325
"749",1,-0.169930506215949
"750",2,0.142751003158834
"751",3,0.468934348226479
"752",4,0.801745339418547
"753",5,0.930681361029527
"754",6,1.05027634394911
"755",7,1.08149595012942
"756",8,1.06613744633204
"757",9,1.07580885302422
"758",10,1.08313968801585
"759",11,1.0982405646612
"760",1,-0.0253396643788958
"761",2,0.458391094259321
"762",3,0.73252101617253
"763",4,0.91080357111056
"764",5,0.924107432688182
"765",6,1.04747359408545
"766",7,1.12812233891899
"767",8,1.11479859684348
"768",9,1.07528461941767
"769",10,1.18226849510291
"770",11,1.17839186510478
"771",1,0.0233968374958991
"772",2,0.404558602239319
"773",3,0.616776302426866
"774",4,0.788768692780056
"775",5,0.980625250440044
"776",6,1.05030102868426
"777",7,1.06365469821634
"778",8,1.10185009366997
"779",9,1.12273977000855
"780",10,1.15415549368184
"781",11,1.16892318977536
"782",1,0.0852259735135543
"783",2,0.430398926261459
"784",3,0.504120358260044
"785",4,0.744378959496228
"786",5,0.893555913121268
"787",6,0.970077884160679
"788",7,1.01437432943973
"789",8,1.0661603437596
"790",9,1.06802595763274
"791",10,1.0741408546326
"792",11,1.08833949328321
"793",1,-0.054545385617571
"794",2,0.223264991618929
"795",3,0.514570157436477
"796",4,0.683953117709118
"797",5,0.81561615359902
"798",6,0.848700949392316
"799",7,0.854448711908294
"800",8,0.933667094946779
"801",9,0.930236641352281
"802",10,0.943917437794457
"803",11,0.939467983302941
"804",1,-0.0407250455776377
"805",2,0.178359609748566
"806",3,0.573172188274628
"807",4,0.717649872838209
"808",5,0.83972270917773
"809",6,0.954473405622898
"810",7,1.03411801410632
"811",8,1.018754184583
"812",9,1.06176238826639
"813",10,1.13019165544149
"814",11,1.11430431656726
"815",1,-0.0270428467183008
"816",2,0.348203706689245
"817",3,0.658686249162156
"818",4,0.790744127333905
"819",5,0.943831325635446
"820",6,0.952843882168607
"821",7,0.988881766722858
"822",8,1.06694884790162
"823",9,1.05157792306659
"824",10,1.06018237377794
"825",11,1.05541696509941
"826",1,-0.0990308794505281
"827",2,0.342811431678372
"828",3,0.518778956984673
"829",4,0.643191357218185
"830",5,0.849590319866522
"831",6,0.954018568358031
"832",7,0.91907132651011
"833",8,0.966023209598337
"834",9,1.020423933652
"835",10,1.01322868692811
"836",11,1.01845687345088
"837",1,-0.0805123496338856
"838",2,0.401196178774798
"839",3,0.583341567124614
"840",4,0.774719063890399
"841",5,0.944175669296587
"842",6,0.981622567740077
"843",7,1.01520982887665
"844",8,1.06352610988834
"845",9,1.04553772331842
"846",10,1.08465994181145
"847",11,1.09851903966186
"848",1,-0.074252687792901
"849",2,0.217776102277574
"850",3,0.507986752832642
"851",4,0.657579400630843
"852",5,0.752820079585244
"853",6,0.82215124356693
"854",7,0.922257668573164
"855",8,0.943186647070322
"856",9,1.03291702920206
"857",10,1.0404053639441
"858",11,1.00442150539783
"859",1,0.0550404887515027
"860",2,0.410927593352688
"861",3,0.488763475975504
"862",4,0.806359267488064
"863",5,0.920755909333195
"864",6,0.970740898515261
"865",7,1.01106654441717
"866",8,1.06779363010034
"867",9,1.06636875918669
"868",10,1.10404965195742
"869",11,1.09932312961106
"870",1,-0.216349050375658
"871",2,0.313207348908841
"872",3,0.588268264287214
"873",4,0.775752378857466
"874",5,0.896027888419661
"875",6,0.969921950574244
"876",7,0.972859097158528
"877",8,1.05789832688393
"878",9,1.04814096844415
"879",10,1.00796274237993
"880",11,1.05920536167604
"881",1,-0.0209107092320083
"882",2,0.291675897485608
"883",3,0.571933000166661
"884",4,0.729646341906609
"885",5,0.815203734940778
"886",6,0.916137390774171
"887",7,0.877259961694585
"888",8,1.03077231216465
"889",9,1.02349591367953
"890",10,1.00726424354015
"891",11,1.0409297774902
"892",1,-0.0723813214409769
"893",2,0.343505533158641
"894",3,0.581981124670998
"895",4,0.706125680512698
"896",5,0.821319010316999
"897",6,0.897539632642979
"898",7,0.950577003864605
"899",8,0.959232869995662
"900",9,0.952660099104465
"901",10,0.983716432543581
"902",11,0.99493204521244
"903",1,0.044476528525814
"904",2,0.230184643010021
"905",3,0.575474569509091
"906",4,0.683528548919602
"907",5,0.817555030424386
"908",6,0.954491789254587
"909",7,0.968877704810021
"910",8,0.978823279622993
"911",9,1.01871933865613
"912",10,1.04921133244472
"913",11,1.04786403066859
"914",1,-0.228515320844743
"915",2,0.210637161147533
"916",3,0.540619534212415
"917",4,0.800541846640782
"918",5,0.876593443654146
"919",6,0.95082281244517
"920",7,1.02016039141689
"921",8,1.00463631215531
"922",9,1.05560982627199
"923",10,1.0381467935835
"924",11,1.06104885943318
"925",1,-0.0143745192781643
"926",2,0.199828037342592
"927",3,0.592467079182493
"928",4,0.67265446132541
"929",5,0.834703566760787
"930",6,0.84762226300572
"931",7,0.921223779227728
"932",8,0.984042680143666
"933",9,1.00930496070485
"934",10,1.01380896133316
"935",11,1.03215453796399
"936",1,-0.0282937545407252
"937",2,0.249133963769889
"938",3,0.575989148760636
"939",4,0.593293811446471
"940",5,0.758477681377142
"941",6,0.757990405508455
"942",7,0.791107175349137
"943",8,0.904300799794926
"944",9,0.957438010576697
"945",10,1.00538216038655
"946",11,1.0330376532481
"947",1,-0.051179999075114
"948",2,0.410876106745829
"949",3,0.566656031559647
"950",4,0.643478110718842
"951",5,0.811853684503086
"952",6,0.874369768536086
"953",7,0.944571922641944
"954",8,0.960022340205912
"955",9,0.908767631696812
"956",10,0.984281206622202
"957",11,0.987130272329649
"958",1,-0.0170650116522126
"959",2,0.339941457722416
"960",3,0.570201946891934
"961",4,0.673763497079193
"962",5,0.798785611839694
"963",6,0.890818435507661
"964",7,0.919655713508787
"965",8,0.932643226784987
"966",9,0.949885579492593
"967",10,0.980995689579368
"968",11,0.983636964378816
"969",1,-0.0511341625142212
"970",2,0.18695996655112
"971",3,0.461862839786652
"972",4,0.709759088638659
"973",5,0.78799539617199
"974",6,0.896824149468321
"975",7,0.883101063942596
"976",8,0.94533423415143
"977",9,0.949153591080424
"978",10,0.968148353128978
"979",11,1.01458620876462
"980",1,0.116783822654436
"981",2,0.385497964991583
"982",3,0.596052321716616
"983",4,0.640219252687407
"984",5,0.756137595513726
"985",6,0.827465114862863
"986",7,0.823348610474654
"987",8,0.88816875286492
"988",9,0.956980732716346
"989",10,0.961509728389039
"990",11,0.995751333970752
"991",1,0.0277111680607352
"992",2,0.538225478822953
"993",3,0.819959551284701
"994",4,0.836312020196919
"995",5,0.951286226391512
"996",6,1.06282334352122
"997",7,1.15592015055646
"998",8,1.14352466880851
"999",9,1.18122294982518
"1000",10,1.15666594096214
"1001",11,1.1977171192388
"1002",1,-0.137640433957683
"1003",2,0.335903850092193
"1004",3,0.652391341064856
"1005",4,0.781696168426023
"1006",5,1.04810888607037
"1007",6,1.12842608155296
"1008",7,1.11304259904003
"1009",8,1.1337147897857
"1010",9,1.15617412546955
"1011",10,1.18876923609495
"1012",11,1.19724838937753
"1013",1,-0.0609704024997349
"1014",2,0.243815120815386
"1015",3,0.62175269665094
"1016",4,0.793099272332089
"1017",5,0.853079471089333
"1018",6,0.951994326055272
"1019",7,1.0288152409727
"1020",8,1.06753350605621
"1021",9,1.06875746685611
"1022",10,1.06725200094841
"1023",11,1.09967785535992
"1024",1,0.171451580087029
"1025",2,0.514627506306068
"1026",3,0.709653906036784
"1027",4,0.84908064700351
"1028",5,1.00558483893889
"1029",6,1.09499809358894
"1030",7,1.13013967805159
"1031",8,1.17000004271817
"1032",9,1.18154991029558
"1033",10,1.18154991029558
"1034",11,1.16116214075547
"1035",1,-0.121172349650453
"1036",2,0.357598018656875
"1037",3,0.646943721001423
"1038",4,0.79478993238445
"1039",5,0.861154347245583
"1040",6,1.00568389280934
"1041",7,1.06253776818949
"1042",8,1.12176681691969
"1043",9,1.14811425596656
"1044",10,1.17637641783563
"1045",11,1.1789910093324
"1046",1,0.00464352267885767
"1047",2,0.316475695524313
"1048",3,0.54491166841138
"1049",4,0.718999936071357
"1050",5,0.755470194924334
"1051",6,0.961017774096445
"1052",7,1.03881555424417
"1053",8,1.07418261344558
"1054",9,1.15748548685062
"1055",10,1.16639094531977
"1056",11,1.22866442199
"1057",1,-0.215705813586989
"1058",2,0.177041816626655
"1059",3,0.550311659407896
"1060",4,0.77032790505137
"1061",5,0.958360615226335
"1062",6,1.04619370527214
