"","X","setting","l0","l1","m","d"
"1292",2,"ei",0.9,0.5,1.756461642795e-11,3.014693295235e-12
"1293",2,"ei",0.9,0.6,1.341504685115e-11,1.963706974805e-12
"1294",2,"ei",0.9,0.7,1.5916157281e-11,4.6543624471e-12
"1295",2,"ei",0.9,0.8,2.182787284255e-11,5.39674979871e-12
"1296",2,"ei",0.9,0.9,2.91038304567e-11,1.055609014185e-11
"1297",2,"gp_ucb",0.1,0.1,5.095246751805e-05,0.0005744780366555
"1298",2,"gp_ucb",0.1,0.2,0.00952050500746,0.01054882602575
"1299",2,"gp_ucb",0.1,0.3,0.0875993949078,0.0347324891802
"1300",2,"gp_ucb",0.1,0.4,0.168599274589,0.0349931548472
"1301",2,"gp_ucb",0.1,0.5,0.3005412433575,0.08170497148345
"1302",2,"gp_ucb",0.1,0.6,0.3334176611295,0.08095965772005
"1303",2,"gp_ucb",0.1,0.7,0.3583162564175,0.07599414683715
"1304",2,"gp_ucb",0.1,0.8,0.270590938088,0.0870702788167
"1305",2,"gp_ucb",0.1,0.9,0.3973467804435,0.0892834516396
"1306",2,"gp_ucb",0.2,0.1,1.018556758938e-06,0.000220387300074
"1307",2,"gp_ucb",0.2,0.2,4.46168595545e-05,0.00110333689971
"1308",2,"gp_ucb",0.2,0.3,0.0001496319516005,0.002128306054505
"1309",2,"gp_ucb",0.2,0.4,0.00773118975454,0.0169704992083
"1310",2,"gp_ucb",0.2,0.5,0.00646523205154,0.0164208426013
"1311",2,"gp_ucb",0.2,0.6,0.03071884483425,0.0396685861973
"1312",2,"gp_ucb",0.2,0.7,0.0382005200745,0.04117784475145
"1313",2,"gp_ucb",0.2,0.8,0.10627385102315,0.0767685967114
"1314",2,"gp_ucb",0.2,0.9,0.0599924267259,0.05267032592575
"1315",2,"gp_ucb",0.3,0.1,1.370033970715e-06,0.000390977460678
"1316",2,"gp_ucb",0.3,0.2,5.779415914735e-07,0.000229837841356
"1317",2,"gp_ucb",0.3,0.3,3.510457190715e-05,0.001739941040465
"1318",2,"gp_ucb",0.3,0.4,0.000478268309962,0.00586646871699
"1319",2,"gp_ucb",0.3,0.5,0.001065314964762,0.00989262171112
"1320",2,"gp_ucb",0.3,0.6,0.00315190285801,0.0172275400865
"1321",2,"gp_ucb",0.3,0.7,0.00640511327208,0.0173605939931
"1322",2,"gp_ucb",0.3,0.8,0.005418153812885,0.0256312102275
"1323",2,"gp_ucb",0.3,0.9,0.00488599056257,0.0215970939088
"1324",2,"gp_ucb",0.4,0.1,1.89818274521e-06,0.000563374618967
"1325",2,"gp_ucb",0.4,0.2,4.25508005719e-07,0.000243251155159
"1326",2,"gp_ucb",0.4,0.3,6.705948862875e-07,0.0003372472960395
"1327",2,"gp_ucb",0.4,0.4,1.1186377832915e-06,0.0006362649341975
"1328",2,"gp_ucb",0.4,0.5,4.94562316362e-05,0.002587191947145
"1329",2,"gp_ucb",0.4,0.6,0.000194175285287,0.006053871455175
"1330",2,"gp_ucb",0.4,0.7,2.57901660916023e-07,0.00010721900135142
"1331",2,"gp_ucb",0.4,0.8,0.000663532190174,0.010382837739035
"1332",2,"gp_ucb",0.4,0.9,0.00131807457683,0.01451474297965
"1333",2,"gp_ucb",0.5,0.1,9.48962849634e-07,0.0003847184944255
"1334",2,"gp_ucb",0.5,0.2,1.15328475658354e-08,2.69230413295644e-05
"1335",2,"gp_ucb",0.5,0.3,1.7590173229115e-07,0.0002460625163725
"1336",2,"gp_ucb",0.5,0.4,2.47243360718e-06,0.000963564547495
"1337",2,"gp_ucb",0.5,0.5,3.18749471262e-11,1.3571717576505e-11
"1338",2,"gp_ucb",0.5,0.6,2.31541922062e-05,0.003046317255695
"1339",2,"gp_ucb",0.5,0.7,4.504873345465e-06,0.001152380262895
"1340",2,"gp_ucb",0.5,0.8,2.28794760915e-11,2.97109552995e-12
"1341",2,"gp_ucb",0.5,0.9,6.6419237271e-05,0.003565179455185
"1342",2,"gp_ucb",0.6,0.1,6.60231563643e-07,0.000508964649346
"1343",2,"gp_ucb",0.6,0.2,2.09183781408e-11,4.130418229665e-12
"1344",2,"gp_ucb",0.6,0.3,1.909938873725e-11,2.318835475215e-12
"1345",2,"gp_ucb",0.6,0.4,2.18278728426e-11,3.977929097235e-12
"1346",2,"gp_ucb",0.6,0.5,7.4114723247585e-09,4.32360211638341e-05
"1347",2,"gp_ucb",0.6,0.6,4.127031388635e-06,0.0010099702515305
"1348",2,"gp_ucb",0.6,0.7,3.81421614292567e-08,6.31136405853886e-05
"1349",2,"gp_ucb",0.6,0.8,4.36557456851e-11,3.36250496782e-12
"1350",2,"gp_ucb",0.6,0.9,2.77964318229e-11,6.2285177016e-12
"1351",2,"gp_ucb",0.7,0.1,4.121043275515e-07,0.000428251888056
"1352",2,"gp_ucb",0.7,0.2,3.910827217625e-11,8.720538195195e-12
"1353",2,"gp_ucb",0.7,0.3,1.864464138635e-11,3.11817238696e-12
"1354",2,"gp_ucb",0.7,0.4,2.04636307899e-11,3.67039731941e-12
"1355",2,"gp_ucb",0.7,0.5,4.274625098335e-11,2.13013722408e-11
"1356",2,"gp_ucb",0.7,0.6,1.81898940355e-11,2.324818221245e-12
"1357",2,"gp_ucb",0.7,0.7,2.18278728426e-11,6.62125909656e-12
"1358",2,"gp_ucb",0.7,0.8,1.526245796415e-11,3.693187070635e-12
"1359",2,"gp_ucb",0.7,0.9,2.75159350167e-05,0.003956284697315
"1360",2,"gp_ucb",0.8,0.1,3.54702933691e-11,7.212560158375e-12
"1361",2,"gp_ucb",0.8,0.2,1.00962722626872e-08,6.14164951209401e-05
"1362",2,"gp_ucb",0.8,0.3,1.750777300915e-11,5.04792191122e-12
"1363",2,"gp_ucb",0.8,0.4,2.160049916715e-11,1.488376089045e-11
"1364",2,"gp_ucb",0.8,0.5,3.88808985008e-11,1.407533656478e-11
"1365",2,"gp_ucb",0.8,0.6,2.13731254917e-11,2.207456683165e-12
"1366",2,"gp_ucb",0.8,0.7,1.352873368885e-11,4.785869448375e-12
"1367",2,"gp_ucb",0.8,0.8,1.22781784739e-11,2.359344394925e-12
"1368",2,"gp_ucb",0.8,0.9,2.94179244519843e-07,0.000499100697845683
"1369",2,"gp_ucb",0.9,0.1,2.18278728426e-11,7.3216674122e-12
"1370",2,"gp_ucb",0.9,0.2,2.18278728426e-11,5.2863704733e-12
"1371",2,"gp_ucb",0.9,0.3,3.09228198603e-11,1.062198735579e-11
"1372",2,"gp_ucb",0.9,0.4,1.762145984685e-11,4.88790621029e-12
"1373",2,"gp_ucb",0.9,0.5,1.42108547152e-11,2.885398060455e-12
"1374",2,"gp_ucb",0.9,0.6,1.497824086985e-11,3.739653978235e-12
"1375",2,"gp_ucb",0.9,0.7,1.90141236089e-11,3.40950970487e-12
"1376",2,"gp_ucb",0.9,0.8,2.333422344235e-11,7.714717753515e-12
"1377",2,"gp_ucb",0.9,0.9,1.53477230924e-11,5.286382442905e-12
"1378",2,"pi",0.1,0.1,0.004090845663085,0.00647729942942
"1379",2,"pi",0.1,0.2,0.0298943969965,0.020944244321
"1380",2,"pi",0.1,0.3,0.0792830870887,0.0248714173951
"1381",2,"pi",0.1,0.4,0.1961878791655,0.0467242980028
"1382",2,"pi",0.1,0.5,0.06471129591925,0.0272575637228
"1383",2,"pi",0.1,0.6,0.1427252255505,0.04503472512285
"1384",2,"pi",0.1,0.7,0.288205505295,0.0866944507584
"1385",2,"pi",0.1,0.8,0.2652730779135,0.0521257300385
"1386",2,"pi",0.1,0.9,0.3134546910455,0.111251460937
"1387",2,"pi",0.2,0.1,0.004772329408295,0.013742993259
"1388",2,"pi",0.2,0.2,0.001135066660455,0.006492231063345
"1389",2,"pi",0.2,0.3,0.00104081731115,0.006289805887465
"1390",2,"pi",0.2,0.4,0.01146177768655,0.02495498617475
"1391",2,"pi",0.2,0.5,0.0408862851682,0.03776710440205
"1392",2,"pi",0.2,0.6,0.03412702740505,0.037135178895
"1393",2,"pi",0.2,0.7,0.0358155899007,0.0416954922594
"1394",2,"pi",0.2,0.8,0.04224184306575,0.04502198578865
"1395",2,"pi",0.2,0.9,0.0361401134371,0.0381694448805
"1396",2,"pi",0.3,0.1,0.002040659717065,0.010798233822
"1397",2,"pi",0.3,0.2,0.00016732085183,0.0029782318873
"1398",2,"pi",0.3,0.3,0.001064645368455,0.009673721605225
"1399",2,"pi",0.3,0.4,0.00230037156143,0.01500784007535
"1400",2,"pi",0.3,0.5,0.005979645257325,0.02517670616915
"1401",2,"pi",0.3,0.6,0.0113583964771,0.03304024059095
"1402",2,"pi",0.3,0.7,0.01122906715045,0.03333228880305
"1403",2,"pi",0.3,0.8,0.02017036242665,0.0502993862728
"1404",2,"pi",0.3,0.9,0.01550028165335,0.03636897522685
"1405",2,"pi",0.4,0.1,0.0001304002049665,0.00447243559487
"1406",2,"pi",0.4,0.2,2.631280506195e-05,0.001682260164675
"1407",2,"pi",0.4,0.3,9.69026079644e-06,0.001139040039893
"1408",2,"pi",0.4,0.4,0.0001189565684855,0.00377469183722
"1409",2,"pi",0.4,0.5,9.909462835365e-05,0.00417613116603
"1410",2,"pi",0.4,0.6,0.001612483213645,0.0166384813063
"1411",2,"pi",0.4,0.7,0.00627842444922,0.03169133256045
"1412",2,"pi",0.4,0.8,0.0006526607309815,0.0122845791845
"1413",2,"pi",0.4,0.9,0.00455267905659,0.0323861651487
"1414",2,"pi",0.5,0.1,0.00679910109875,0.03519251204215
"1415",2,"pi",0.5,0.2,3.99779219151e-06,0.000984907278581
"1416",2,"pi",0.5,0.3,9.01644125408e-06,0.00155755772584
"1417",2,"pi",0.5,0.4,1.921307557495e-11,1.988605049585e-12
"1418",2,"pi",0.5,0.5,3.16049408866e-11,2.261262771975e-11
"1419",2,"pi",0.5,0.6,2.36468622461e-11,6.750397404265e-12
"1420",2,"pi",0.5,0.7,0.000390803348864,0.00826568199837
"1421",2,"pi",0.5,0.8,0.00012937341216445,0.005002941747365
"1422",2,"pi",0.5,0.9,0.002110575605915,0.0276022095852
"1423",2,"pi",0.6,0.1,0.0319677745263,0.0569694011453
"1424",2,"pi",0.6,0.2,1.001392035958e-05,0.00219052031246
"1425",2,"pi",0.6,0.3,2.387423592155e-11,6.119660334035e-12
"1426",2,"pi",0.6,0.4,2.228262019345e-11,4.130825870915e-12
"1427",2,"pi",0.6,0.5,2.73181467491463e-06,0.000551868535750578
"1428",2,"pi",0.6,0.6,4.222160708875e-05,0.0035335514997
"1429",2,"pi",0.6,0.7,4.455798944035e-05,0.004393052371625
"1430",2,"pi",0.6,0.8,1.36424205266e-11,3.08140001001e-12
"1431",2,"pi",0.6,0.9,1.86446413863e-11,5.310234325205e-12
"1432",2,"pi",0.7,0.1,0.00175289901085,0.01945210923935
"1433",2,"pi",0.7,0.2,2.32215711548874e-06,0.000849655775192641
"1434",2,"pi",0.7,0.3,2.31921148952e-11,4.98316603777e-12
"1435",2,"pi",0.7,0.4,2.057731762765e-11,4.953782365695e-12
"1436",2,"pi",0.7,0.5,3.19010723614843e-07,0.000246720885471946
"1437",2,"pi",0.7,0.6,3.72892827727e-11,1.081834468495e-11
"1438",2,"pi",0.7,0.7,2.68300937023e-11,3.649537499565e-12
"1439",2,"pi",0.7,0.8,3.183231456205e-11,7.47452100214e-12
"1440",2,"pi",0.7,0.9,1.978150976355e-11,1.018476760984e-11
"1441",2,"pi",0.8,0.1,0.01750340902615,0.0596918157593
"1442",2,"pi",0.8,0.2,2.614797267595e-11,7.08105796221e-12
"1443",2,"pi",0.8,0.3,2.08686401493e-11,5.309974682175e-12
"1444",2,"pi",0.8,0.4,1.676880856395e-11,2.22898536981e-12
"1445",2,"pi",0.8,0.5,2.955857780765e-11,5.311501425535e-12
"1446",2,"pi",0.8,0.6,1.637090463195e-11,1.77013695078e-12
"1447",2,"pi",0.8,0.7,2.273736754435e-11,1.062052948694e-11
"1448",2,"pi",0.8,0.8,4.356596843995e-05,0.0057190577449
"1449",2,"pi",0.8,0.9,3.456079866735e-11,9.439116155365e-12
"1450",2,"pi",0.9,0.1,0.0318065626552,0.05353613398905
"1451",2,"pi",0.9,0.2,2.18278728426e-11,5.12884179571e-12
"1452",2,"pi",0.9,0.3,2.54658516496e-11,6.687927240125e-12
"1453",2,"pi",0.9,0.4,1.68256519828e-11,3.343880727865e-12
"1454",2,"pi",0.9,0.5,1.97815097636e-11,4.283397595975e-12
"1455",2,"pi",0.9,0.6,1.45519152284e-11,4.130855852e-12
"1456",2,"pi",0.9,0.7,2.623241891795e-05,0.004551517989285
"1457",2,"pi",0.9,0.8,1.52340362547e-11,3.1181213247e-12
"1458",2,"pi",0.9,0.9,1.800160021045e-11,5.310807349445e-12
"1459",3,"mrs",0.1,0.1,6.82591717194e-06,0.000220575247818
"1460",3,"mrs",0.1,0.2,0.0119815165134,0.0109403533444
"1461",3,"mrs",0.1,0.3,0.1441302521825,0.0314637430598
"1462",3,"mrs",0.1,0.4,0.866061394294,0.2260820350595
"1463",3,"mrs",0.1,0.5,0.3571857111145,0.08810420065845
"1464",3,"mrs",0.1,0.6,1.15295331059,0.2644727149565
"1465",3,"mrs",0.1,0.7,0.346964363662,0.2214749514675
"1466",3,"mrs",0.1,0.8,0.9489815650465,0.288934865807
"1467",3,"mrs",0.1,0.9,0.675204083277,0.165222045301
"1468",3,"mrs",0.2,0.1,6.336958904285e-07,0.0001258669581925
"1469",3,"mrs",0.2,0.2,6.92172767458e-06,0.0004879362025495
"1470",3,"mrs",0.2,0.3,0.000215967707561,0.00256738792082
"1471",3,"mrs",0.2,0.4,0.003156386011425,0.009794713446545
"1472",3,"mrs",0.2,0.5,0.01997198097885,0.02516008329025
"1473",3,"mrs",0.2,0.6,0.01682445879275,0.02926971567845
"1474",3,"mrs",0.2,0.7,0.06165109106045,0.06900348862415
"1475",3,"mrs",0.2,0.8,0.07963007257015,0.1067834147255
"1476",3,"mrs",0.2,0.9,0.05888694199305,0.0457522640367
"1477",3,"mrs",0.3,0.1,3.1905074138185e-09,1.2027696782195e-05
"1478",3,"mrs",0.3,0.2,1.5042132872615e-07,8.35210744172e-05
"1479",3,"mrs",0.3,0.3,1.584816118335e-07,7.65348386339e-05
"1480",3,"mrs",0.3,0.4,5.33418004736e-05,0.002109432409745
"1481",3,"mrs",0.3,0.5,0.000357442940583,0.00575813521766
"1482",3,"mrs",0.3,0.6,0.0034300364689,0.01974499259115
"1483",3,"mrs",0.3,0.7,0.002091348605435,0.0145075191641
"1484",3,"mrs",0.3,0.8,0.006479408158525,0.0283146068699
"1485",3,"mrs",0.3,0.9,0.0145525898974,0.02907491939785
"1486",3,"mrs",0.4,0.1,3.910827217625e-11,7.24740884807509e-07
"1487",3,"mrs",0.4,0.2,9.32084276429805e-09,2.57414474884977e-05
"1488",3,"mrs",0.4,0.3,5.31173100171e-07,0.00023893374376
"1489",3,"mrs",0.4,0.4,6.805304110455e-06,0.000807955610184
"1490",3,"mrs",0.4,0.5,1.23978461488e-05,0.00166201456777
"1491",3,"mrs",0.4,0.6,3.556865840435e-05,0.00190227776729
"1492",3,"mrs",0.4,0.7,4.639672351915e-05,0.00350874471406
"1493",3,"mrs",0.4,0.8,0.0002437657005885,0.00650001889689
"1494",3,"mrs",0.4,0.9,0.00182972665675,0.01769050867255
"1495",3,"mrs",0.5,0.1,2.728484105315e-11,3.47422091096e-12
"1496",3,"mrs",0.5,0.2,1.63709046319e-11,3.146538585245e-12
"1497",3,"mrs",0.5,0.3,9.85990027404e-08,0.000128205914543
"1498",3,"mrs",0.5,0.4,1.659827830735e-11,7.67143819034e-12
"1499",3,"mrs",0.5,0.5,8.246199740825e-07,0.000508126468402
"1500",3,"mrs",0.5,0.6,2.91038304567e-11,1.59545154865e-11
"1501",3,"mrs",0.5,0.7,1.98951966013e-11,4.91695573146e-12
"1502",3,"mrs",0.5,0.8,3.56974188662e-05,0.003003733037325
"1503",3,"mrs",0.5,0.9,1.59297997015284e-08,3.71327902904896e-05
"1504",3,"mrs",0.6,0.1,4.081721272085e-08,9.40493222804e-05
"1505",3,"mrs",0.6,0.2,1.70388148035e-11,2.559282010575e-12
"1506",3,"mrs",0.6,0.3,4.089711183045e-07,0.0003366059856365
"1507",3,"mrs",0.6,0.4,3.069544618485e-11,7.466693929815e-12
"1508",3,"mrs",0.6,0.5,2.114575181625e-11,1.363726247505e-11
"1509",3,"mrs",0.6,0.6,3.26281224261e-11,5.485802329785e-12
"1510",3,"mrs",0.6,0.7,1.94404492504e-11,4.151880570325e-12
"1511",3,"mrs",0.6,0.8,5.25637538826224e-06,0.00127844247440071
"1512",3,"mrs",0.6,0.9,3.82682429744746e-07,0.000230362157089487
"1513",3,"mrs",0.7,0.1,3.819877747445e-11,1.31789804063e-11
"1514",3,"mrs",0.7,0.2,1.489297574155e-11,2.186353866645e-12
"1515",3,"mrs",0.7,0.3,1.31024080474e-11,4.46221811109e-12
"1516",3,"mrs",0.7,0.4,1.95541360881e-11,6.950115158585e-12
"1517",3,"mrs",0.7,0.5,2.876276994355e-11,7.08133294988e-12
"1518",3,"mrs",0.7,0.6,2.614797267595e-11,1.101753901284e-11
"1519",3,"mrs",0.7,0.7,1.284661266255e-11,2.95128802654e-12
"1520",3,"mrs",0.7,0.8,1.81898940355e-11,5.242969947375e-12
"1521",3,"mrs",0.7,0.9,2.58069121628e-11,5.31061951963e-12
"1522",3,"mrs",0.8,0.1,1.864464138635e-11,5.68283401212e-12
"1523",3,"mrs",0.8,0.2,2.95585778076e-11,1.612940392715e-11
"1524",3,"mrs",0.8,0.3,2.30784280575e-11,7.226386156135e-12
"1525",3,"mrs",0.8,0.4,2.72279976343e-11,1.199887466105e-11
"1526",3,"mrs",0.8,0.5,1.62572177942e-11,2.22921407943e-12
"1527",3,"mrs",0.8,0.6,2.18278728426e-11,3.911352060585e-12
"1528",3,"mrs",0.8,0.7,2.04636307899e-11,4.39281491254e-12
"1529",3,"mrs",0.8,0.8,1.72803993337e-11,4.524408743135e-12
"1530",3,"mrs",0.8,0.9,2.36468622461e-11,5.178885954965e-12
"1531",3,"mrs",0.9,0.1,1.637090463195e-11,3.606276809955e-12
"1532",3,"mrs",0.9,0.2,1.72803993337e-11,5.28824363662e-12
"1533",3,"mrs",0.9,0.3,2.36468622461e-11,1.298174345439e-11
"1534",3,"mrs",0.9,0.4,2.398792275925e-11,7.998909748525e-12
"1535",3,"mrs",0.9,0.5,1.909938873725e-11,6.884226727725e-12
"1536",3,"mrs",0.9,0.6,1.45519152284e-11,3.14737125251e-12
"1537",3,"mrs",0.9,0.7,2.069100446535e-11,3.03769905285e-12
"1538",3,"mrs",0.9,0.8,2.023625711445e-11,4.91475143911e-12
"1539",3,"mrs",0.9,0.9,1.676880856395e-11,5.34387520522e-12
"1540",3,"es",0.1,0.1,3.079513936565e-05,0.000500074424792
"1541",3,"es",0.1,0.2,0.0155889296545,0.0135845606972
"1542",3,"es",0.1,0.3,0.131654888705,0.0367649747593
"1543",3,"es",0.1,0.4,0.5354422673605,0.180282783277
"1544",3,"es",0.1,0.5,0.3098408213915,0.0995921398134
"1545",3,"es",0.1,0.6,0.501179760415,0.169088894936
"1546",3,"es",0.1,0.7,0.387723194465,0.2481562488445
"1547",3,"es",0.1,0.8,0.591254556336,0.1602214978765
"1548",3,"es",0.1,0.9,0.593141027696,0.2672057438705
"1549",3,"es",0.2,0.1,4.51228061138e-07,0.0001111444307375
"1550",3,"es",0.2,0.2,4.80620676058e-05,0.001075656179225
"1551",3,"es",0.2,0.3,0.000390853298654,0.003483289501945
"1552",3,"es",0.2,0.4,0.000556296436116,0.004431755802155
"1553",3,"es",0.2,0.5,0.0498879646157,0.0457681832275
"1554",3,"es",0.2,0.6,0.00596308855798,0.0181479107705
"1555",3,"es",0.2,0.7,0.093213637173,0.09074918954225
"1556",3,"es",0.2,0.8,0.08482504958205,0.06478702472915
"1557",3,"es",0.2,0.9,0.0593731761719,0.04279872201615
"1558",3,"es",0.3,0.1,5.39468715033e-07,0.00015707626600515
"1559",3,"es",0.3,0.2,1.87958480069e-06,0.0003861140652645
"1560",3,"es",0.3,0.3,2.8201748136765e-06,0.000403833281597
"1561",3,"es",0.3,0.4,4.927378449795e-05,0.00245520570091
"1562",3,"es",0.3,0.5,0.000672540322739,0.00812131400837
"1563",3,"es",0.3,0.6,0.00135659214993,0.008755927952195
"1564",3,"es",0.3,0.7,0.0013593409662475,0.00997843858325
"1565",3,"es",0.3,0.8,0.005074836566565,0.02166626246935
"1566",3,"es",0.3,0.9,0.000929153447087,0.01053685754355
"1567",3,"es",0.4,0.1,3.740078682315e-07,0.0002280706924175
"1568",3,"es",0.4,0.2,9.07113530957e-08,0.0001066301044741
"1569",3,"es",0.4,0.3,3.40207861882e-11,1.39810191990767e-07
"1570",3,"es",0.4,0.4,1.41086638905e-06,0.000424309286727
"1571",3,"es",0.4,0.5,2.34352319239165e-06,0.000385292679627375
"1572",3,"es",0.4,0.6,2.62616595137e-11,3.40909239078e-12
"1573",3,"es",0.4,0.7,2.87059265247e-11,8.85141562436e-12
"1574",3,"es",0.4,0.8,0.0001145922890375,0.00460750900302
"1575",3,"es",0.4,0.9,0.00212423735735,0.0234627874264
"1576",3,"es",0.5,0.1,1.435767899235e-06,0.0006449410329725
"1577",3,"es",0.5,0.2,2.11093890812e-07,0.000244838322703
"1578",3,"es",0.5,0.3,1.82467374543e-11,1.748310720995e-12
"1579",3,"es",0.5,0.4,2.36468622461e-11,7.802587332215e-12
"1580",3,"es",0.5,0.5,1.80193637789e-11,3.737288256645e-12
"1581",3,"es",0.5,0.6,5.48893694940006e-08,6.22321809771846e-05
"1582",3,"es",0.5,0.7,2.536857891753e-06,0.000625759582268
"1583",3,"es",0.5,0.8,3.18443660774e-06,0.0009972971081925
"1584",3,"es",0.5,0.9,3.06037634345557e-06,0.000465794505577108
"1585",3,"es",0.6,0.1,3.456079866735e-11,5.114386277005e-12
"1586",3,"es",0.6,0.2,1.853095454865e-11,6.49113838999e-12
"1587",3,"es",0.6,0.3,7.275957614185e-11,2.058315404735e-11
"1588",3,"es",0.6,0.4,1.864464138635e-11,4.13064027427e-12
"1589",3,"es",0.6,0.5,5.57065504836e-11,1.98669876011e-11
"1590",3,"es",0.6,0.6,6.837454975545e-07,0.000398626581019
"1591",3,"es",0.6,0.7,1.884359335235e-11,5.10821376576e-12
"1592",3,"es",0.6,0.8,7.171073832545e-07,0.000446632287464
"1593",3,"es",0.6,0.9,1.52232744313e-05,0.00241261418272
"1594",3,"es",0.7,0.1,1.69393388205e-11,2.863113566015e-12
"1595",3,"es",0.7,0.2,2.86632939606e-11,1.73100977996e-11
"1596",3,"es",0.7,0.3,2.6147972676e-11,5.111633338825e-12
"1597",3,"es",0.7,0.4,1.45519152284e-11,4.98334706833e-12
"1598",3,"es",0.7,0.5,2.29931629292e-11,5.226996331025e-12
"1599",3,"es",0.7,0.6,2.819433575495e-11,4.917004683695e-12
"1600",3,"es",0.7,0.7,2.26236807066e-11,6.556524052855e-12
"1601",3,"es",0.7,0.8,1.161060936282e-08,8.02796977817e-05
"1602",3,"es",0.7,0.9,2.819433575495e-11,1.1142253786295e-11
"1603",3,"es",0.8,0.1,2.819433575495e-11,6.48409104187e-12
"1604",3,"es",0.8,0.2,1.602984411875e-11,2.993316643625e-12
"1605",3,"es",0.8,0.3,2.000888343905e-11,3.73482369234e-12
"1606",3,"es",0.8,0.4,3.228706191295e-11,4.320094443865e-12
"1607",3,"es",0.8,0.5,2.0008883439e-11,5.31038313897e-12
"1608",3,"es",0.8,0.6,1.739408617145e-11,3.125444347775e-12
"1609",3,"es",0.8,0.7,2.18278728426e-11,5.310236592905e-12
"1610",3,"es",0.8,0.8,1.52340362547e-11,6.09927861971e-12
"1611",3,"es",0.8,0.9,1.5319301383e-11,3.19077690141e-12
"1612",3,"es",0.9,0.1,2.728484105315e-11,7.24437176913e-12
"1613",3,"es",0.9,0.2,1.83320025826e-11,4.589754314915e-12
"1614",3,"es",0.9,0.3,1.72803993337e-11,2.17133711213e-12
"1615",3,"es",0.9,0.4,2.55511167779e-11,8.84877528846e-12
"1616",3,"es",0.9,0.5,1.69393388205e-11,5.70429344339e-12
"1617",3,"es",0.9,0.6,1.62003743753e-11,4.06485956006e-12
"1618",3,"es",0.9,0.7,1.27329258248e-11,4.12913814319e-12
"1619",3,"es",0.9,0.8,1.341504685115e-11,3.21259316861e-12
"1620",3,"es",0.9,0.9,2.53521648119e-11,1.258893157695e-11
"1621",3,"mrs_point",0.1,0.1,1.38320737193e-05,0.0003461831475755
"1622",3,"mrs_point",0.1,0.2,0.00590346888885,0.00743344867067
"1623",3,"mrs_point",0.1,0.3,0.02113581592695,0.0162698540334
"1624",3,"mrs_point",0.1,0.4,0.1310548930675,0.05424312692665
"1625",3,"mrs_point",0.1,0.5,0.327636525057,0.1475444539485
"1626",3,"mrs_point",0.1,0.6,0.476811999555,0.287733689015
"1627",3,"mrs_point",0.1,0.7,0.444856459646,0.177824686521
"1628",3,"mrs_point",0.1,0.8,0.5259792888155,0.28735676922
"1629",3,"mrs_point",0.1,0.9,0.9657846874905,0.2618227310615
"1630",3,"mrs_point",0.2,0.1,4.868970790995e-07,0.000112684181035
"1631",3,"mrs_point",0.2,0.2,2.71867814945e-05,0.000944707191355
"1632",3,"mrs_point",0.2,0.3,0.0009239352947555,0.005537020295215
"1633",3,"mrs_point",0.2,0.4,0.006389820325475,0.01486227646745
"1634",3,"mrs_point",0.2,0.5,0.0212499589238,0.0356480467737
"1635",3,"mrs_point",0.2,0.6,0.02819154721385,0.0381654504641
"1636",3,"mrs_point",0.2,0.7,0.0335573683992,0.04417929157035
"1637",3,"mrs_point",0.2,0.8,0.01496476803725,0.0236118642507
"1638",3,"mrs_point",0.2,0.9,0.2867277765655,0.1369909605385
"1639",3,"mrs_point",0.3,0.1,1.438756953575e-07,9.831972493935e-05
"1640",3,"mrs_point",0.3,0.2,2.96590771853e-06,0.000452517656589
"1641",3,"mrs_point",0.3,0.3,6.824209329185e-06,0.0007788710605335
"1642",3,"mrs_point",0.3,0.4,0.000261802808367,0.004634563883805
"1643",3,"mrs_point",0.3,0.5,0.0006032992442615,0.006542264702695
"1644",3,"mrs_point",0.3,0.6,0.00160396587398,0.01117379468105
"1645",3,"mrs_point",0.3,0.7,0.00151187209303,0.01416070563605
"1646",3,"mrs_point",0.3,0.8,0.004640530876485,0.02144692716005
"1647",3,"mrs_point",0.3,0.9,0.00428026195836,0.02136785128835
"1648",3,"mrs_point",0.4,0.1,7.326693207685e-08,8.665395710085e-05
"1649",3,"mrs_point",0.4,0.2,1.851990703018e-07,0.0001427353332243
"1650",3,"mrs_point",0.4,0.3,4.56488180589e-11,3.2455926834975e-11
"1651",3,"mrs_point",0.4,0.4,1.73165826709e-05,0.001443199497045
"1652",3,"mrs_point",0.4,0.5,2.5013102686e-05,0.00180220548089
"1653",3,"mrs_point",0.4,0.6,8.098453690765e-06,0.00132724165371
"1654",3,"mrs_point",0.4,0.7,0.0001865941660525,0.005085699667415
"1655",3,"mrs_point",0.4,0.8,0.0007386441625385,0.0114815001147
"1656",3,"mrs_point",0.4,0.9,8.49685369533e-05,0.003835445966445
"1657",3,"mrs_point",0.5,0.1,3.126388037345e-11,9.507450382545e-12
"1658",3,"mrs_point",0.5,0.2,2.36468622461e-11,3.17650295101e-12
"1659",3,"mrs_point",0.5,0.3,1.98383531824e-11,2.3403990259e-12
"1660",3,"mrs_point",0.5,0.4,2.63753463514e-11,2.71648416476e-11
"1661",3,"mrs_point",0.5,0.5,2.45277222177e-06,0.0006643285289415
"1662",3,"mrs_point",0.5,0.6,5.63886715099e-11,5.015760029535e-11
"1663",3,"mrs_point",0.5,0.7,2.345860411875e-05,0.0018602936874
"1664",3,"mrs_point",0.5,0.8,4.133900405635e-05,0.00242106394581
