"","id","trial","x","y","ymax","kernel","scenario","horizon","round","reward","experimentDuration","instructionsDuration","env","overall","Horizon","tau","lambda","beta"
"3538",27,2,14,52.7678651504082,0.21,"Rough","Max. Reward Condition",10,"1",0.58,"0:04:29","0:01:26",35,417,"Long",0.00673794777903293,0.372373167217971,0.0149729915967356
"3539",27,3,14,52.7678651504082,0.22,"Rough","Max. Reward Condition",10,"1",0.58,"0:04:29","0:01:26",35,417,"Long",0.00673794777903293,0.372373167217971,0.0149729915967356
"3540",27,4,14,52.7678651504082,0.22,"Rough","Max. Reward Condition",10,"1",0.58,"0:04:29","0:01:26",35,417,"Long",0.00673794777903293,0.372373167217971,0.0149729915967356
"3541",27,5,14,52.7678651504082,0.22,"Rough","Max. Reward Condition",10,"1",0.58,"0:04:29","0:01:26",35,417,"Long",0.00673794777903293,0.372373167217971,0.0149729915967356
"3542",27,6,14,52.7678651504082,0.22,"Rough","Max. Reward Condition",10,"1",0.58,"0:04:29","0:01:26",35,417,"Long",0.00673794777903293,0.372373167217971,0.0149729915967356
"3543",27,7,14,52.7678651504082,0.22,"Rough","Max. Reward Condition",10,"1",0.58,"0:04:29","0:01:26",35,417,"Long",0.00673794777903293,0.372373167217971,0.0149729915967356
"3544",27,8,14,52.7678651504082,0.22,"Rough","Max. Reward Condition",10,"1",0.58,"0:04:29","0:01:26",35,417,"Long",0.00673794777903293,0.372373167217971,0.0149729915967356
"3545",27,9,14,52.7678651504082,0.22,"Rough","Max. Reward Condition",10,"1",0.58,"0:04:29","0:01:26",35,417,"Long",0.00673794777903293,0.372373167217971,0.0149729915967356
"3546",27,10,14,52.7678651504082,0.22,"Rough","Max. Reward Condition",10,"1",0.58,"0:04:29","0:01:26",35,417,"Long",0.00673794777903293,0.372373167217971,0.0149729915967356
"3547",27,11,14,52.7678651504082,0.22,"Rough","Max. Reward Condition",10,"1",0.58,"0:04:29","0:01:26",35,417,"Long",0.00673794777903293,0.372373167217971,0.0149729915967356
"3548",27,1,24,49.5769519497522,-0.5,"Rough","Max. Reward Condition",5,"2",0.58,"0:04:29","0:01:26",17,418,"Short",0.0354009239172417,0.812477357350762,0.00673794700855996
"3549",27,2,25,51.6062235688797,0.25,"Rough","Max. Reward Condition",5,"2",0.58,"0:04:29","0:01:26",17,418,"Short",0.0354009239172417,0.812477357350762,0.00673794700855996
"3550",27,3,5,18.3645830365311,0.25,"Rough","Max. Reward Condition",5,"2",0.58,"0:04:29","0:01:26",17,418,"Short",0.0354009239172417,0.812477357350762,0.00673794700855996
"3551",27,4,1,93.5831737571708,0.25,"Rough","Max. Reward Condition",5,"2",0.58,"0:04:29","0:01:26",17,418,"Short",0.0354009239172417,0.812477357350762,0.00673794700855996
"3552",27,5,1,93.5831737571708,0.25,"Rough","Max. Reward Condition",5,"2",0.58,"0:04:29","0:01:26",17,418,"Short",0.0354009239172417,0.812477357350762,0.00673794700855996
"3553",27,6,1,93.5831737571708,0.25,"Rough","Max. Reward Condition",5,"2",0.58,"0:04:29","0:01:26",17,418,"Short",0.0354009239172417,0.812477357350762,0.00673794700855996
"3554",27,1,0,58.5685896723793,0.06,"Rough","Max. Reward Condition",10,"3",0.58,"0:04:29","0:01:26",23,419,"Long",0.00673794724927818,0.37275130071036,0.0154847660162616
"3555",27,2,0,38.0950917305609,0.07,"Rough","Max. Reward Condition",10,"3",0.58,"0:04:29","0:01:26",23,419,"Long",0.00673794724927818,0.37275130071036,0.0154847660162616
"3556",27,3,12,53.7023958789321,0.07,"Rough","Max. Reward Condition",10,"3",0.58,"0:04:29","0:01:26",23,419,"Long",0.00673794724927818,0.37275130071036,0.0154847660162616
"3557",27,4,12,53.7023958789321,0.08,"Rough","Max. Reward Condition",10,"3",0.58,"0:04:29","0:01:26",23,419,"Long",0.00673794724927818,0.37275130071036,0.0154847660162616
"3558",27,5,18,67.7648650102665,0.08,"Rough","Max. Reward Condition",10,"3",0.58,"0:04:29","0:01:26",23,419,"Long",0.00673794724927818,0.37275130071036,0.0154847660162616
"3559",27,6,18,67.7648650102665,0.09,"Rough","Max. Reward Condition",10,"3",0.58,"0:04:29","0:01:26",23,419,"Long",0.00673794724927818,0.37275130071036,0.0154847660162616
"3560",27,7,18,67.7648650102665,0.09,"Rough","Max. Reward Condition",10,"3",0.58,"0:04:29","0:01:26",23,419,"Long",0.00673794724927818,0.37275130071036,0.0154847660162616
"3561",27,8,18,67.7648650102665,0.09,"Rough","Max. Reward Condition",10,"3",0.58,"0:04:29","0:01:26",23,419,"Long",0.00673794724927818,0.37275130071036,0.0154847660162616
"3562",27,9,18,67.7648650102665,0.09,"Rough","Max. Reward Condition",10,"3",0.58,"0:04:29","0:01:26",23,419,"Long",0.00673794724927818,0.37275130071036,0.0154847660162616
"3563",27,10,18,67.7648650102665,0.09,"Rough","Max. Reward Condition",10,"3",0.58,"0:04:29","0:01:26",23,419,"Long",0.00673794724927818,0.37275130071036,0.0154847660162616
"3564",27,11,18,67.7648650102665,0.09,"Rough","Max. Reward Condition",10,"3",0.58,"0:04:29","0:01:26",23,419,"Long",0.00673794724927818,0.37275130071036,0.0154847660162616
"3565",27,1,23,64.2809252510699,0.49,"Rough","Max. Reward Condition",5,"4",0.58,"0:04:29","0:01:26",10,420,"Short",0.0342214754920754,0.788675446163843,0.00673794711391821
"3566",27,2,23,21.084720491583,0.49,"Rough","Max. Reward Condition",5,"4",0.58,"0:04:29","0:01:26",10,420,"Short",0.0342214754920754,0.788675446163843,0.00673794711391821
"3567",27,3,17,100,0.52,"Rough","Max. Reward Condition",5,"4",0.58,"0:04:29","0:01:26",10,420,"Short",0.0342214754920754,0.788675446163843,0.00673794711391821
"3568",27,4,17,100,0.52,"Rough","Max. Reward Condition",5,"4",0.58,"0:04:29","0:01:26",10,420,"Short",0.0342214754920754,0.788675446163843,0.00673794711391821
"3569",27,5,17,100,0.52,"Rough","Max. Reward Condition",5,"4",0.58,"0:04:29","0:01:26",10,420,"Short",0.0342214754920754,0.788675446163843,0.00673794711391821
"3570",27,6,17,100,0.52,"Rough","Max. Reward Condition",5,"4",0.58,"0:04:29","0:01:26",10,420,"Short",0.0342214754920754,0.788675446163843,0.00673794711391821
"3571",27,1,5,61.9388991430466,-0.11,"Rough","Max. Reward Condition",10,"5",0.58,"0:04:29","0:01:26",20,421,"Long",0.00673794816308168,0.352636118082,0.0092979613562551
"3572",27,2,5,14.1737907678262,-0.11,"Rough","Max. Reward Condition",10,"5",0.58,"0:04:29","0:01:26",20,421,"Long",0.00673794816308168,0.352636118082,0.0092979613562551
"3573",27,3,20,99.9298801384507,-0.08,"Rough","Max. Reward Condition",10,"5",0.58,"0:04:29","0:01:26",20,421,"Long",0.00673794816308168,0.352636118082,0.0092979613562551
"3574",27,4,20,99.9298801384507,-0.08,"Rough","Max. Reward Condition",10,"5",0.58,"0:04:29","0:01:26",20,421,"Long",0.00673794816308168,0.352636118082,0.0092979613562551
"3575",27,5,20,99.9298801384507,0.05,"Rough","Max. Reward Condition",10,"5",0.58,"0:04:29","0:01:26",20,421,"Long",0.00673794816308168,0.352636118082,0.0092979613562551
"3576",27,6,20,99.9298801384507,0.05,"Rough","Max. Reward Condition",10,"5",0.58,"0:04:29","0:01:26",20,421,"Long",0.00673794816308168,0.352636118082,0.0092979613562551
"3577",27,7,20,99.9298801384507,0.06,"Rough","Max. Reward Condition",10,"5",0.58,"0:04:29","0:01:26",20,421,"Long",0.00673794816308168,0.352636118082,0.0092979613562551
"3578",27,8,20,99.9298801384507,0.06,"Rough","Max. Reward Condition",10,"5",0.58,"0:04:29","0:01:26",20,421,"Long",0.00673794816308168,0.352636118082,0.0092979613562551
"3579",27,9,20,99.9298801384507,0.06,"Rough","Max. Reward Condition",10,"5",0.58,"0:04:29","0:01:26",20,421,"Long",0.00673794816308168,0.352636118082,0.0092979613562551
"3580",27,10,20,99.9298801384507,0.06,"Rough","Max. Reward Condition",10,"5",0.58,"0:04:29","0:01:26",20,421,"Long",0.00673794816308168,0.352636118082,0.0092979613562551
"3581",27,11,20,99.9298801384507,0.06,"Rough","Max. Reward Condition",10,"5",0.58,"0:04:29","0:01:26",20,421,"Long",0.00673794816308168,0.352636118082,0.0092979613562551
"3582",27,1,10,86.0577905467619,-0.21,"Rough","Max. Reward Condition",5,"6",0.58,"0:04:29","0:01:26",33,422,"Short",0.0356903039237725,0.767002001937617,0.00673794704354662
"3583",27,2,10,27.067969802389,0,"Rough","Max. Reward Condition",5,"6",0.58,"0:04:29","0:01:26",33,422,"Short",0.0356903039237725,0.767002001937617,0.00673794704354662
"3584",27,3,10,27.067969802389,0,"Rough","Max. Reward Condition",5,"6",0.58,"0:04:29","0:01:26",33,422,"Short",0.0356903039237725,0.767002001937617,0.00673794704354662
"3585",27,4,22,17.9327603782002,0,"Rough","Max. Reward Condition",5,"6",0.58,"0:04:29","0:01:26",33,422,"Short",0.0356903039237725,0.767002001937617,0.00673794704354662
"3586",27,5,8,55.1345631928125,0.15,"Rough","Max. Reward Condition",5,"6",0.58,"0:04:29","0:01:26",33,422,"Short",0.0356903039237725,0.767002001937617,0.00673794704354662
"3587",27,6,8,55.1345631928125,0.17,"Rough","Max. Reward Condition",5,"6",0.58,"0:04:29","0:01:26",33,422,"Short",0.0356903039237725,0.767002001937617,0.00673794704354662
"3588",27,1,6,57.8823772066721,-0.16,"Rough","Max. Reward Condition",10,"7",0.58,"0:04:29","0:01:26",7,423,"Long",0.00673794804142688,0.492245815537442,0.0140831811957257
"3589",27,2,6,89.584749678419,-0.16,"Rough","Max. Reward Condition",10,"7",0.58,"0:04:29","0:01:26",7,423,"Long",0.00673794804142688,0.492245815537442,0.0140831811957257
"3590",27,3,6,89.584749678419,-0.16,"Rough","Max. Reward Condition",10,"7",0.58,"0:04:29","0:01:26",7,423,"Long",0.00673794804142688,0.492245815537442,0.0140831811957257
"3591",27,4,6,89.584749678419,-0.16,"Rough","Max. Reward Condition",10,"7",0.58,"0:04:29","0:01:26",7,423,"Long",0.00673794804142688,0.492245815537442,0.0140831811957257
"3592",27,5,6,89.584749678419,-0.12,"Rough","Max. Reward Condition",10,"7",0.58,"0:04:29","0:01:26",7,423,"Long",0.00673794804142688,0.492245815537442,0.0140831811957257
"3593",27,6,6,89.584749678419,-0.12,"Rough","Max. Reward Condition",10,"7",0.58,"0:04:29","0:01:26",7,423,"Long",0.00673794804142688,0.492245815537442,0.0140831811957257
"3594",27,7,6,89.584749678419,-0.12,"Rough","Max. Reward Condition",10,"7",0.58,"0:04:29","0:01:26",7,423,"Long",0.00673794804142688,0.492245815537442,0.0140831811957257
"3595",27,8,6,89.584749678419,0.52,"Rough","Max. Reward Condition",10,"7",0.58,"0:04:29","0:01:26",7,423,"Long",0.00673794804142688,0.492245815537442,0.0140831811957257
"3596",27,9,6,89.584749678419,0.52,"Rough","Max. Reward Condition",10,"7",0.58,"0:04:29","0:01:26",7,423,"Long",0.00673794804142688,0.492245815537442,0.0140831811957257
"3597",27,10,6,89.584749678419,0.52,"Rough","Max. Reward Condition",10,"7",0.58,"0:04:29","0:01:26",7,423,"Long",0.00673794804142688,0.492245815537442,0.0140831811957257
"3598",27,11,6,89.584749678419,0.52,"Rough","Max. Reward Condition",10,"7",0.58,"0:04:29","0:01:26",7,423,"Long",0.00673794804142688,0.492245815537442,0.0140831811957257
"3599",27,1,25,40.8836109680659,0.28,"Rough","Max. Reward Condition",5,"8",0.58,"0:04:29","0:01:26",3,424,"Short",0.0350779129790616,0.813549371005909,0.00673794724423941
"3600",27,2,15,30.1969386870682,0.28,"Rough","Max. Reward Condition",5,"8",0.58,"0:04:29","0:01:26",3,424,"Short",0.0350779129790616,0.813549371005909,0.00673794724423941
"3601",27,3,15,30.1969386870682,0.29,"Rough","Max. Reward Condition",5,"8",0.58,"0:04:29","0:01:26",3,424,"Short",0.0350779129790616,0.813549371005909,0.00673794724423941
"3602",27,4,7,54.1021812630429,0.29,"Rough","Max. Reward Condition",5,"8",0.58,"0:04:29","0:01:26",3,424,"Short",0.0350779129790616,0.813549371005909,0.00673794724423941
"3603",27,5,2,11.6571646685366,0.29,"Rough","Max. Reward Condition",5,"8",0.58,"0:04:29","0:01:26",3,424,"Short",0.0350779129790616,0.813549371005909,0.00673794724423941
"3604",27,6,12,99.1997286118878,0.29,"Rough","Max. Reward Condition",5,"8",0.58,"0:04:29","0:01:26",3,424,"Short",0.0350779129790616,0.813549371005909,0.00673794724423941
"3605",27,1,13,42.8553329808198,-0.51,"Rough","Max. Reward Condition",10,"9",0.58,"0:04:29","0:01:26",26,425,"Long",0.00673794718803994,0.373892152626568,0.0202680282643291
"3606",27,2,25,2.03310562069524,0.06,"Rough","Max. Reward Condition",10,"9",0.58,"0:04:29","0:01:26",26,425,"Long",0.00673794718803994,0.373892152626568,0.0202680282643291
"3607",27,3,28,62.3227383802101,0.06,"Rough","Max. Reward Condition",10,"9",0.58,"0:04:29","0:01:26",26,425,"Long",0.00673794718803994,0.373892152626568,0.0202680282643291
"3608",27,4,10,41.9282373252326,0.06,"Rough","Max. Reward Condition",10,"9",0.58,"0:04:29","0:01:26",26,425,"Long",0.00673794718803994,0.373892152626568,0.0202680282643291
"3609",27,5,28,62.3227383802101,0.06,"Rough","Max. Reward Condition",10,"9",0.58,"0:04:29","0:01:26",26,425,"Long",0.00673794718803994,0.373892152626568,0.0202680282643291
"3610",27,6,28,62.3227383802101,0.06,"Rough","Max. Reward Condition",10,"9",0.58,"0:04:29","0:01:26",26,425,"Long",0.00673794718803994,0.373892152626568,0.0202680282643291
"3611",27,7,28,62.3227383802101,0.06,"Rough","Max. Reward Condition",10,"9",0.58,"0:04:29","0:01:26",26,425,"Long",0.00673794718803994,0.373892152626568,0.0202680282643291
"3612",27,8,28,62.3227383802101,0.08,"Rough","Max. Reward Condition",10,"9",0.58,"0:04:29","0:01:26",26,425,"Long",0.00673794718803994,0.373892152626568,0.0202680282643291
"3613",27,9,28,62.3227383802101,0.08,"Rough","Max. Reward Condition",10,"9",0.58,"0:04:29","0:01:26",26,425,"Long",0.00673794718803994,0.373892152626568,0.0202680282643291
"3614",27,10,28,62.3227383802101,0.08,"Rough","Max. Reward Condition",10,"9",0.58,"0:04:29","0:01:26",26,425,"Long",0.00673794718803994,0.373892152626568,0.0202680282643291
"3615",27,11,28,62.3227383802101,0.08,"Rough","Max. Reward Condition",10,"9",0.58,"0:04:29","0:01:26",26,425,"Long",0.00673794718803994,0.373892152626568,0.0202680282643291
"3616",27,1,14,64.5864284045938,0.43,"Rough","Max. Reward Condition",5,"10",0.58,"0:04:29","0:01:26",37,426,"Short",0.0342508563255782,0.791248201199961,0.0067379470536243
"3617",27,2,14,68.6909082339062,0.43,"Rough","Max. Reward Condition",5,"10",0.58,"0:04:29","0:01:26",37,426,"Short",0.0342508563255782,0.791248201199961,0.0067379470536243
"3618",27,3,14,68.6909082339062,0.43,"Rough","Max. Reward Condition",5,"10",0.58,"0:04:29","0:01:26",37,426,"Short",0.0342508563255782,0.791248201199961,0.0067379470536243
"3619",27,4,14,68.6909082339062,0.43,"Rough","Max. Reward Condition",5,"10",0.58,"0:04:29","0:01:26",37,426,"Short",0.0342508563255782,0.791248201199961,0.0067379470536243
"3620",27,5,14,68.6909082339062,0.43,"Rough","Max. Reward Condition",5,"10",0.58,"0:04:29","0:01:26",37,426,"Short",0.0342508563255782,0.791248201199961,0.0067379470536243
"3621",27,6,14,68.6909082339062,0.43,"Rough","Max. Reward Condition",5,"10",0.58,"0:04:29","0:01:26",37,426,"Short",0.0342508563255782,0.791248201199961,0.0067379470536243
"3622",27,1,7,48.6822118372401,0.21,"Rough","Max. Reward Condition",10,"11",0.58,"0:04:29","0:01:26",18,427,"Long",0.00673794804918691,0.37238607973266,0.0149693419028016
"3623",27,2,0,32.7319245117883,0.23,"Rough","Max. Reward Condition",10,"11",0.58,"0:04:29","0:01:26",18,427,"Long",0.00673794804918691,0.37238607973266,0.0149693419028016
"3624",27,3,0,32.7319245117883,0.23,"Rough","Max. Reward Condition",10,"11",0.58,"0:04:29","0:01:26",18,427,"Long",0.00673794804918691,0.37238607973266,0.0149693419028016
"3625",27,4,4,66.957893930481,0.23,"Rough","Max. Reward Condition",10,"11",0.58,"0:04:29","0:01:26",18,427,"Long",0.00673794804918691,0.37238607973266,0.0149693419028016
"3626",27,5,4,66.957893930481,0.23,"Rough","Max. Reward Condition",10,"11",0.58,"0:04:29","0:01:26",18,427,"Long",0.00673794804918691,0.37238607973266,0.0149693419028016
"3627",27,6,4,66.957893930481,0.23,"Rough","Max. Reward Condition",10,"11",0.58,"0:04:29","0:01:26",18,427,"Long",0.00673794804918691,0.37238607973266,0.0149693419028016
"3628",27,7,4,66.957893930481,0.23,"Rough","Max. Reward Condition",10,"11",0.58,"0:04:29","0:01:26",18,427,"Long",0.00673794804918691,0.37238607973266,0.0149693419028016
"3629",27,8,4,66.957893930481,0.23,"Rough","Max. Reward Condition",10,"11",0.58,"0:04:29","0:01:26",18,427,"Long",0.00673794804918691,0.37238607973266,0.0149693419028016
"3630",27,9,4,66.957893930481,0.23,"Rough","Max. Reward Condition",10,"11",0.58,"0:04:29","0:01:26",18,427,"Long",0.00673794804918691,0.37238607973266,0.0149693419028016
"3631",27,10,4,66.957893930481,0.23,"Rough","Max. Reward Condition",10,"11",0.58,"0:04:29","0:01:26",18,427,"Long",0.00673794804918691,0.37238607973266,0.0149693419028016
"3632",27,11,4,66.957893930481,0.23,"Rough","Max. Reward Condition",10,"11",0.58,"0:04:29","0:01:26",18,427,"Long",0.00673794804918691,0.37238607973266,0.0149693419028016
"3633",27,1,23,57.8638337824993,0.29,"Rough","Max. Reward Condition",5,"12",0.58,"0:04:29","0:01:26",30,428,"Short",0.0347707290511761,0.810287542942372,0.00673794710775851
"3634",27,2,17,30.5816068624949,0.3,"Rough","Max. Reward Condition",5,"12",0.58,"0:04:29","0:01:26",30,428,"Short",0.0347707290511761,0.810287542942372,0.00673794710775851
"3635",27,3,9,65.2019786349039,0.3,"Rough","Max. Reward Condition",5,"12",0.58,"0:04:29","0:01:26",30,428,"Short",0.0347707290511761,0.810287542942372,0.00673794710775851
"3636",27,4,13,2.31400863522581,0.3,"Rough","Max. Reward Condition",5,"12",0.58,"0:04:29","0:01:26",30,428,"Short",0.0347707290511761,0.810287542942372,0.00673794710775851
"3637",27,5,18,38.2585195002668,0.3,"Rough","Max. Reward Condition",5,"12",0.58,"0:04:29","0:01:26",30,428,"Short",0.0347707290511761,0.810287542942372,0.00673794710775851
"3638",27,6,8,52.8206806839597,0.3,"Rough","Max. Reward Condition",5,"12",0.58,"0:04:29","0:01:26",30,428,"Short",0.0347707290511761,0.810287542942372,0.00673794710775851
"3639",27,1,20,100,0.14,"Rough","Max. Reward Condition",10,"13",0.58,"0:04:29","0:01:26",9,429,"Long",0.00673794709445444,0.372373198311803,0.0149724036266942
"3640",27,2,20,63.8366030493922,0.16,"Rough","Max. Reward Condition",10,"13",0.58,"0:04:29","0:01:26",9,429,"Long",0.00673794709445444,0.372373198311803,0.0149724036266942
"3641",27,3,20,63.8366030493922,0.16,"Rough","Max. Reward Condition",10,"13",0.58,"0:04:29","0:01:26",9,429,"Long",0.00673794709445444,0.372373198311803,0.0149724036266942
"3642",27,4,20,63.8366030493922,0.16,"Rough","Max. Reward Condition",10,"13",0.58,"0:04:29","0:01:26",9,429,"Long",0.00673794709445444,0.372373198311803,0.0149724036266942
"3643",27,5,20,63.8366030493922,0.16,"Rough","Max. Reward Condition",10,"13",0.58,"0:04:29","0:01:26",9,429,"Long",0.00673794709445444,0.372373198311803,0.0149724036266942
"3644",27,6,20,63.8366030493922,0.16,"Rough","Max. Reward Condition",10,"13",0.58,"0:04:29","0:01:26",9,429,"Long",0.00673794709445444,0.372373198311803,0.0149724036266942
"3645",27,7,20,63.8366030493922,0.16,"Rough","Max. Reward Condition",10,"13",0.58,"0:04:29","0:01:26",9,429,"Long",0.00673794709445444,0.372373198311803,0.0149724036266942
"3646",27,8,20,63.8366030493922,0.17,"Rough","Max. Reward Condition",10,"13",0.58,"0:04:29","0:01:26",9,429,"Long",0.00673794709445444,0.372373198311803,0.0149724036266942
"3647",27,9,20,63.8366030493922,0.17,"Rough","Max. Reward Condition",10,"13",0.58,"0:04:29","0:01:26",9,429,"Long",0.00673794709445444,0.372373198311803,0.0149724036266942
"3648",27,10,20,63.8366030493922,0.17,"Rough","Max. Reward Condition",10,"13",0.58,"0:04:29","0:01:26",9,429,"Long",0.00673794709445444,0.372373198311803,0.0149724036266942
"3649",27,11,20,63.8366030493922,0.18,"Rough","Max. Reward Condition",10,"13",0.58,"0:04:29","0:01:26",9,429,"Long",0.00673794709445444,0.372373198311803,0.0149724036266942
"3650",27,1,10,67.5571200155954,0.12,"Rough","Max. Reward Condition",5,"14",0.58,"0:04:29","0:01:26",2,430,"Short",0.0067379471857138,0.256410070082535,0.00673795644626435
"3651",27,2,10,29.9034234120828,0.12,"Rough","Max. Reward Condition",5,"14",0.58,"0:04:29","0:01:26",2,430,"Short",0.0067379471857138,0.256410070082535,0.00673795644626435
"3652",27,3,27,36.8447935016293,0.12,"Rough","Max. Reward Condition",5,"14",0.58,"0:04:29","0:01:26",2,430,"Short",0.0067379471857138,0.256410070082535,0.00673795644626435
"3653",27,4,11,8.9399218568945,0.13,"Rough","Max. Reward Condition",5,"14",0.58,"0:04:29","0:01:26",2,430,"Short",0.0067379471857138,0.256410070082535,0.00673795644626435
"3654",27,5,28,36.526930762021,0.13,"Rough","Max. Reward Condition",5,"14",0.58,"0:04:29","0:01:26",2,430,"Short",0.0067379471857138,0.256410070082535,0.00673795644626435
"3655",27,6,16,46.7320397325715,0.13,"Rough","Max. Reward Condition",5,"14",0.58,"0:04:29","0:01:26",2,430,"Short",0.0067379471857138,0.256410070082535,0.00673795644626435
"3656",27,1,2,76.7947636141973,-0.06,"Rough","Max. Reward Condition",10,"15",0.58,"0:04:29","0:01:26",36,431,"Long",0.00673794780929844,0.371593259199028,0.0149479912861317
"3657",27,2,2,54.1373817153493,0.25,"Rough","Max. Reward Condition",10,"15",0.58,"0:04:29","0:01:26",36,431,"Long",0.00673794780929844,0.371593259199028,0.0149479912861317
"3658",27,3,2,54.1373817153493,0.25,"Rough","Max. Reward Condition",10,"15",0.58,"0:04:29","0:01:26",36,431,"Long",0.00673794780929844,0.371593259199028,0.0149479912861317
"3659",27,4,2,54.1373817153493,0.25,"Rough","Max. Reward Condition",10,"15",0.58,"0:04:29","0:01:26",36,431,"Long",0.00673794780929844,0.371593259199028,0.0149479912861317
"3660",27,5,2,54.1373817153493,0.25,"Rough","Max. Reward Condition",10,"15",0.58,"0:04:29","0:01:26",36,431,"Long",0.00673794780929844,0.371593259199028,0.0149479912861317
"3661",27,6,2,54.1373817153493,0.25,"Rough","Max. Reward Condition",10,"15",0.58,"0:04:29","0:01:26",36,431,"Long",0.00673794780929844,0.371593259199028,0.0149479912861317
"3662",27,7,2,54.1373817153493,0.25,"Rough","Max. Reward Condition",10,"15",0.58,"0:04:29","0:01:26",36,431,"Long",0.00673794780929844,0.371593259199028,0.0149479912861317
"3663",27,8,2,54.1373817153493,0.26,"Rough","Max. Reward Condition",10,"15",0.58,"0:04:29","0:01:26",36,431,"Long",0.00673794780929844,0.371593259199028,0.0149479912861317
"3664",27,9,2,54.1373817153493,0.26,"Rough","Max. Reward Condition",10,"15",0.58,"0:04:29","0:01:26",36,431,"Long",0.00673794780929844,0.371593259199028,0.0149479912861317
"3665",27,10,2,54.1373817153493,0.26,"Rough","Max. Reward Condition",10,"15",0.58,"0:04:29","0:01:26",36,431,"Long",0.00673794780929844,0.371593259199028,0.0149479912861317
"3666",27,11,2,54.1373817153493,0.26,"Rough","Max. Reward Condition",10,"15",0.58,"0:04:29","0:01:26",36,431,"Long",0.00673794780929844,0.371593259199028,0.0149479912861317
"3667",27,1,25,86.4336685669469,0.03,"Rough","Max. Reward Condition",5,"16",0.58,"0:04:29","0:01:26",8,432,"Short",0.0361124655283133,0.767754941059339,0.0134909480279469
"3668",27,2,25,45.1293880285381,0.03,"Rough","Max. Reward Condition",5,"16",0.58,"0:04:29","0:01:26",8,432,"Short",0.0361124655283133,0.767754941059339,0.0134909480279469
"3669",27,3,25,45.1293880285381,0.03,"Rough","Max. Reward Condition",5,"16",0.58,"0:04:29","0:01:26",8,432,"Short",0.0361124655283133,0.767754941059339,0.0134909480279469
"3670",27,4,22,53.6388237894164,0.03,"Rough","Max. Reward Condition",5,"16",0.58,"0:04:29","0:01:26",8,432,"Short",0.0361124655283133,0.767754941059339,0.0134909480279469
"3671",27,5,21,62.1944810136696,0.03,"Rough","Max. Reward Condition",5,"16",0.58,"0:04:29","0:01:26",8,432,"Short",0.0361124655283133,0.767754941059339,0.0134909480279469
"3672",27,6,29,24.2681282340615,0.03,"Rough","Max. Reward Condition",5,"16",0.58,"0:04:29","0:01:26",8,432,"Short",0.0361124655283133,0.767754941059339,0.0134909480279469
"3673",28,1,29,67.3460475068579,0.09,"Smooth","Max. Reward Condition",5,"1",1.19,"0:09:46","0:02:34",0,433,"Short",0.00673794736854888,0.553535784679715,0.46236547679844
"3674",28,2,5,3.49363421301537,0.09,"Smooth","Max. Reward Condition",5,"1",1.19,"0:09:46","0:02:34",0,433,"Short",0.00673794736854888,0.553535784679715,0.46236547679844
"3675",28,3,20,10.0786728385697,0.15,"Smooth","Max. Reward Condition",5,"1",1.19,"0:09:46","0:02:34",0,433,"Short",0.00673794736854888,0.553535784679715,0.46236547679844
"3676",28,4,11,91.8161241308976,0.17,"Smooth","Max. Reward Condition",5,"1",1.19,"0:09:46","0:02:34",0,433,"Short",0.00673794736854888,0.553535784679715,0.46236547679844
"3677",28,5,11,91.8161241308976,0.17,"Smooth","Max. Reward Condition",5,"1",1.19,"0:09:46","0:02:34",0,433,"Short",0.00673794736854888,0.553535784679715,0.46236547679844
"3678",28,6,11,91.8161241308976,0.17,"Smooth","Max. Reward Condition",5,"1",1.19,"0:09:46","0:02:34",0,433,"Short",0.00673794736854888,0.553535784679715,0.46236547679844
"3679",28,1,25,16.1951147965998,0.43,"Smooth","Max. Reward Condition",10,"2",1.19,"0:09:46","0:02:34",22,434,"Long",0.00673794757938329,0.429171775631901,0.53372204130624
"3680",28,2,16,13.98554908887,0.49,"Smooth","Max. Reward Condition",10,"2",1.19,"0:09:46","0:02:34",22,434,"Long",0.00673794757938329,0.429171775631901,0.53372204130624
"3681",28,3,1,8.81999450090004,0.49,"Smooth","Max. Reward Condition",10,"2",1.19,"0:09:46","0:02:34",22,434,"Long",0.00673794757938329,0.429171775631901,0.53372204130624
"3682",28,4,3,14.0674783027786,0.49,"Smooth","Max. Reward Condition",10,"2",1.19,"0:09:46","0:02:34",22,434,"Long",0.00673794757938329,0.429171775631901,0.53372204130624
"3683",28,5,0,9.16426972132612,0.49,"Smooth","Max. Reward Condition",10,"2",1.19,"0:09:46","0:02:34",22,434,"Long",0.00673794757938329,0.429171775631901,0.53372204130624
"3684",28,6,29,22.050460106644,0.49,"Smooth","Max. Reward Condition",10,"2",1.19,"0:09:46","0:02:34",22,434,"Long",0.00673794757938329,0.429171775631901,0.53372204130624
"3685",28,7,21,31.4790558536621,0.49,"Smooth","Max. Reward Condition",10,"2",1.19,"0:09:46","0:02:34",22,434,"Long",0.00673794757938329,0.429171775631901,0.53372204130624
"3686",28,8,23,1.16106609890539,0.49,"Smooth","Max. Reward Condition",10,"2",1.19,"0:09:46","0:02:34",22,434,"Long",0.00673794757938329,0.429171775631901,0.53372204130624
"3687",28,9,7,42.4512637463964,0.49,"Smooth","Max. Reward Condition",10,"2",1.19,"0:09:46","0:02:34",22,434,"Long",0.00673794757938329,0.429171775631901,0.53372204130624
