"","V1","V2","V3","V4"
"cv",20,1,88.5295726011337,-3.76705125990958
"cv",20,2,76.8849268427343,-3.69585560745828
"cv",20,3,81.0699214229343,-3.77450159836899
"cv",20,4,80.2954659244624,-3.72378289715232
"cv",40,1,181.438919869988,-0.95895042132699
"cv",40,2,181.215683849801,-0.979592186552402
"cv",40,3,187.088142381901,-1.14460642104041
"cv",40,4,184.503980700661,-1.04733032112508
