"","V1","V2","V3","V4"
"cv",20,1,87.4613428747502,-0.994158095496698
"cv",20,2,104.427282792801,-1.20367678515804
"cv",20,3,81.7894027861018,-0.803517435532129
"cv",20,4,88.1938432959238,-0.972209865129411
"cv",40,1,191.756151194666,4.99994115578301
"cv",40,2,219.064589892789,-0.395226964008451
"cv",40,3,191.790902351758,4.9999347970279
"cv",40,4,191.951862374541,2.80728723491451
