"","V1","V2","V3","V4"
"cv",20,1,95.9244617493613,4.99994264580672
"cv",20,2,95.9213024332056,4.99992743520458
"cv",20,3,95.9166818555292,4.999935770898
"cv",20,4,95.9109277539068,4.99993758362853
"cv",40,1,191.825880545824,4.99994372447986
"cv",40,2,191.842858684782,4.99993352387292
"cv",40,3,192.177395881779,2.41806918520231
"cv",40,4,191.824291874953,4.99994140767836
