"","","","","par1","par2"
"cv",20,1,95.9474442836194,4.0384146994354,4.99999999707752
"cv",20,2,95.9184385101733,1.95573828360894,4.9999999998398
"cv",20,3,95.9190372607573,1.95573828739168,4.99999999998981
"cv",20,4,95.9173087472765,1.95573828745681,4.99999999999869
"cv",40,1,191.817596233625,-4.99999998018116,4.99999999882123
"cv",40,2,201.170385999079,-4.99999999999923,-0.556647721639425
"cv",40,3,191.832875425714,2.30258509149865,4.99999999973462
"cv",40,4,214.772167215724,-4.99999999999923,-0.969539988518936
