"","","","","par1","par2","par3"
"cv",20,1,94.0730124257147,-0.668807413894683,1.53514119265541,-4.90053086032212
"cv",20,2,94.0730124257147,-3.35042490536944,0.321590292516302,-3.8656275207042
"cv",20,3,94.0730124257147,-2.085174854921,0.628408944140082,-3.77884540476537
"cv",20,4,94.0730124257147,-0.00228307908400893,-0.537369105041817,-4.44163206117291
"cv",40,1,184.139263695584,-1.15324688227126,3.76753259042491,-4.91701497226568
"cv",40,2,184.139263695584,-1.03347454021317,-1.13703280087973,-4.07403623474522
"cv",40,3,184.139263695584,-2.82478359841437,4.62680286029354,-4.00089507769909
"cv",40,4,184.139263695584,-1.74424931639805,2.83291631597058,-4.32910725602958
