"","V1","V2","V3","V4"
"cv",20,1,80.9604982879849,-1.28908937930392
"cv",20,2,96.3021752373721,-1.39339979338283
"cv",20,3,80.7342869643866,-1.29078643147049
"cv",20,4,67.4042106485924,-1.16175857988824
"cv",40,1,171.23632057514,-1.31032612439863
"cv",40,2,167.786834493134,-1.30243473553235
"cv",40,3,147.888755391164,-1.2080469535354
"cv",40,4,162.794203378971,-1.27960403758841
