"","","","","par1","par2","par3"
"cv",20,1,230.258509299405,0.955415395616153,-4.37834374213543,-2.74854866486839
"cv",20,2,47.6283713392336,4.1323480053393,-4.99982249511314,-4.99973260181444
"cv",20,3,28.7539028391329,4.11192041937461,-4.99969541294914,-4.99934375177978
"cv",20,4,10.2493374993724,4.0686203359569,-4.9974870131345,-4.99537260457345
"cv",40,1,26.8222537086606,2.0149357492634,-4.94689221895892,-3.84467359768392
"cv",40,2,1.31703638555795,2.22078216176399,-4.99999338525472,-4.02021035403456
"cv",40,3,209.347719637766,1.06343621976858,-3.31057816242772,-3.23535180017976
"cv",40,4,39.887925718911,1.82908951351343,-4.91556956766553,-3.69732674477737
