"","V1","V2","V3","V4"
"cv",20,1,96.0453180473918,-0.278640450004207
"cv",20,2,96.1468834193607,-0.293320559015313
"cv",20,3,95.9124992619159,4.94149828335129
"cv",20,4,96.1390604142508,-0.721715128817655
"cv",40,1,191.851984003193,2.59121571902376
"cv",40,2,191.863338199855,2.34667271147259
"cv",40,3,191.839167502384,2.55663111991903
"cv",40,4,191.829104495844,4.85530286932742
