"","V1","V2","V3","V4"
"cv",20,1,91.4866974480194,-1.14160986691317
"cv",20,2,91.8914836503054,-1.07190515505662
"cv",20,3,85.5216402084445,-0.967469429574199
"cv",20,4,94.9647202064431,-1.30678044224326
"cv",40,1,175.405513104988,-1.2999200500623
"cv",40,2,184.343743974837,-1.40655506916241
"cv",40,3,174.278458375825,-1.25548188473291
"cv",40,4,174.409983416598,-1.25580391407587
