"","","","","par1","par2","par3"
"cv",20,1,62.4392415426891,0.0496967964362768,-0.755971220643364,-1.77864393581284
"cv",20,2,91.1098828507442,-0.236279833724849,-0.710360515809573,-1.84896522535124
"cv",20,3,75.0278875265537,-0.0628325359420122,-0.704556284159482,-1.8489526536519
"cv",20,4,75.1481357192362,-0.0199156812590413,-0.723171450821579,-1.84163312309686
"cv",40,1,145.164116152311,-0.0653460043838554,-0.697720479869867,-1.92997571113436
"cv",40,2,141.963171763551,-0.0999451646499577,-0.639325299813489,-1.9332566568257
"cv",40,3,142.360298102516,-0.121869073340815,-0.694510967802255,-1.86717490850656
"cv",40,4,143.935310867032,-0.0751454865785646,-0.749494870770425,-1.8914924873715
