"","V1","V2","V3","V4"
"cv",20,1,95.9150990006796,4.99994334809418
"cv",20,2,95.915679878017,4.99993543635156
"cv",20,3,96.8553606509039,1.51243553437007
"cv",20,4,95.9101124315077,4.99993742454638
"cv",40,1,191.7720074531,4.12280103186561
"cv",40,2,191.495102416386,1.15753136608993
"cv",40,3,191.801269184098,4.99994377255532
"cv",40,4,209.780219522597,-0.633220235181408
