"","V1","V2","V3","V4"
"cv",20,1,95.5846577825121,-0.278640450004207
"cv",20,2,95.5760032171057,-1.18033988749895
"cv",20,3,96.3391956468629,-0.875839582386243
"cv",20,4,95.6209150676031,-0.695084174841924
"cv",40,1,191.866137444235,1.09632074940795
"cv",40,2,191.828125986283,3.02710528361973
"cv",40,3,191.830657565642,2.55919027246797
"cv",40,4,191.831409789553,3.77769492133439
