"","V1","V2","V3","V4"
"cv",20,1,87.9080742645542,-1.23559135971658
"cv",20,2,89.0657967664496,-1.2889879425897
"cv",20,3,92.343187642752,-1.27636946702252
"cv",20,4,84.6315155160135,-1.26659135078921
"cv",40,1,178.641503887753,-1.40916818000586
"cv",40,2,172.464001815375,-1.27017951321262
"cv",40,3,183.364144664017,-1.44164730167222
"cv",40,4,181.839367044949,-1.49178010345391
