"","","","","par1","par2","par3"
"cv",20,1,37.7758197139535,-0.262469053432011,-0.659523493275982,-2.00165008490771
"cv",20,2,49.7023099509294,-0.41439444256398,-0.601292319116292,-2.04274820587804
"cv",20,3,54.5235115773795,-0.402230251479662,-0.428701518787513,-2.00773774060062
"cv",20,4,63.2754712640688,-0.380023506596225,-0.496366143068165,-2.09217608000431
"cv",40,1,120.762231198083,-1.1523094189321,4.60509673957755,-1.56462023191495
"cv",40,2,134.924995852962,-0.278651791192316,-0.694441904071638,-1.94849925753803
"cv",40,3,117.051802342651,-0.325833748736758,-0.619513204067357,-1.8980916291446
"cv",40,4,151.248779427084,-0.278534511281381,-0.698496407636624,-2.00690908032574
