"","V1","V2","V3","V4"
"cv",20,1,61.6458793700395,-1.53280305254563
"cv",20,2,60.3556623309926,-1.53032497910967
"cv",20,3,68.4396190078584,-1.57219517968511
"cv",20,4,75.4289931684579,-1.60489777884163
"cv",40,1,152.901202532527,-1.58227135492419
"cv",40,2,119.33063791051,-1.48614024167614
"cv",40,3,139.982373178831,-1.54831045059583
"cv",40,4,135.008963802941,-1.53333141889059
