"","V1","V2","V3","V4"
"cv",20,1,95.9088903830695,4.99994349263373
"cv",20,2,95.9268937069729,4.99993987051957
"cv",20,3,95.9497840623722,4.9999506435323
"cv",20,4,95.913707559559,4.99994318930883
"cv",40,1,191.828263305655,4.99993434972123
"cv",40,2,191.81215785093,4.99994335664899
"cv",40,3,199.293798267559,-0.357108463816531
"cv",40,4,191.838092810187,4.99992430073818
