"","","","","par1","par2"
"cv",20,1,94.4120386953401,-3.0126290962449,-0.570034423772623
"cv",20,2,94.412038659922,-2.62665043262914,-0.570034484377341
"cv",20,3,100.970817373844,-2.78660750917757,-4.27254362094905
"cv",20,4,94.4120386967855,-3.3318732090623,-0.570034421299413
"cv",40,1,184.476265257806,-1.79935368374201,-1.19521641300961
"cv",40,2,184.476265286067,-2.52166474308461,-1.19521638711329
"cv",40,3,184.476265242785,-4.0777179276952,-1.19521642677411
"cv",40,4,191.257740005882,-4.44590907184973,-4.35758643534633
