"","V1","V2","V3","V4"
"cv",20,1,78.85079695504,-3.63090550002505
"cv",20,2,81.3668753904504,-3.63265793334289
"cv",20,3,83.9759771289058,-3.63371210188022
"cv",20,4,75.7405930430211,-3.6224139543271
"cv",40,1,178.994904670284,-1.51292275693921
"cv",40,2,174.112217393077,-1.48305447172247
"cv",40,3,174.131340020534,-1.4921629380845
"cv",40,4,166.440490807996,-1.43717475452749
