"","V1","V2","V3","V4"
"cv",20,1,95.4535598780843,-0.338086322431601
"cv",20,2,95.9052253688803,-0.474583207534051
"cv",20,3,97.078146925969,-0.662806793463498
"cv",20,4,94.6416452619487,0.310803054481726
"cv",40,1,191.826133911798,4.99993190473113
"cv",40,2,191.820953277669,4.9999347487542
"cv",40,3,203.251733628265,-0.345203939599469
"cv",40,4,191.825171829366,4.99993520191435
