"","V1","V2","V3","V4"
"cv",20,1,95.9097625640794,1.18033988749895
"cv",20,2,95.9146450748462,2.70259978717122
"cv",20,3,95.9497379732168,0.40286525060988
"cv",20,4,95.9155353946416,4.89111278758183
"cv",40,1,191.8312584497,4.65763164784083
"cv",40,2,191.850074275944,2.63740566111504
"cv",40,3,191.831851956162,4.79013537523256
"cv",40,4,191.836953778856,2.47554445608839
