"","","","","par1","par2","par3"
"cv",20,1,47.3612809730621,-0.158234198304108,-1.26451512863854,-2.32131727191667
"cv",20,2,62.2822474925036,-0.0511873710220606,-1.09532055236316,-2.36043700308526
"cv",20,3,61.4967147563374,-0.202619720107017,-0.989446227166082,-2.12734649624684
"cv",20,4,47.117117573628,-0.122700981267814,-1.41449554505335,-2.12891388643096
"cv",40,1,86.5329631988204,0.204099737009081,-2.98154517565421,-2.30557576586156
"cv",40,2,167.901834658537,0.248348652688241,-1.7601185311206,-2.37673127389062
"cv",40,3,67.010509245515,0.215924324529018,-3.28225462899092,-2.13078259700141
"cv",40,4,37.4724214400477,0.32984322749763,-3.77245952108704,-2.11479723433299
