"","","","","par1","par2"
"cv",20,1,94.162024263931,-1.18998137659159,-0.690451956512856
"cv",20,2,93.6831656836439,-0.944454263619875,-0.847762731054508
"cv",20,3,96.3343521719253,-1.25309180185607,-0.46372051146232
"cv",20,4,98.5079745414024,-3.3713571288524,-0.941829807340237
"cv",40,1,191.125647761307,-3.49447131863055,-0.792367494446449
"cv",40,2,187.938388574675,-3.66267170229851,-1.00803049860891
"cv",40,3,191.097468268776,-0.937524518612773,-0.991671032914138
"cv",40,4,190.708690459301,-0.934415991546567,-0.59397780345319
