"","V1","V2","V3","V4"
"cv",5,1,10.8427383864541,-1.10257062747272
"cv",5,2,14.5731210326424,-1.16530235165829
"cv",5,3,15.8854690435762,-1.18799435846908
"cv",5,4,11.4114333862113,-1.10526315285486
"cv",5,5,13.9154286917741,-1.15500294478241
"cv",5,6,11.3899366147623,-1.10557361154406
"cv",5,7,13.8367108052128,-1.15323225524042
"cv",5,8,13.3363750400736,-1.14367160576999
"cv",10,1,39.1520061743279,-1.06199958465049
"cv",10,2,28.6797710703585,-0.947886589107868
"cv",10,3,24.3063703592838,-0.885852809242394
"cv",10,4,33.6121873150366,-1.00826230071041
"cv",10,5,23.5498131247901,-0.872777407387073
"cv",10,6,29.9955705968731,-0.963609334060514
"cv",10,7,28.142101372069,-0.939667648337725
"cv",10,8,26.8931222505609,-0.922789245175354
