"","","","","par1","par2"
"cv",5,1,17.0059869009588,3.99999999959342,3.99999999944212
"cv",5,2,17.00598709319,3.99999999945171,3.99999999933333
"cv",5,3,17.0059871556777,3.99999999995336,3.99999999846026
"cv",5,4,17.0059893741261,3.99999999993444,3.9999999991391
"cv",5,5,17.0059911961642,3.9999999997706,3.99999999972674
"cv",5,6,17.0059882177506,3.99999999944265,3.99999999804188
"cv",5,7,17.0059905009801,3.99999999991586,3.99999999994768
"cv",5,8,17.0059873618675,3.99999999893096,3.99999999936151
"cv",10,1,34.0119806313398,3.99999999994421,3.99999999944132
"cv",10,2,34.0119857299857,3.99999999962241,3.99999999881248
"cv",10,3,34.0119861690048,3.99999999945919,3.99999999846084
"cv",10,4,34.0119862999044,3.999999999293,3.99999999996916
"cv",10,5,34.0119777796205,3.99999999970548,3.99999999993051
"cv",10,6,34.0119707707113,3.9999999991277,3.99999999860115
"cv",10,7,34.0119806966898,3.99999999944779,3.99999999920442
"cv",10,8,34.0119854945642,3.99999999978888,3.99999999970739
