"","","","","par1","par2"
"cv",5,1,17.3885566227266,2.45838227451538,-1.02671314236596
"cv",5,2,18.0178629776799,0.752286884685117,-1.04063421449953
"cv",5,3,9.69996554403167,1.75892206327376,-0.819676956739769
"cv",5,4,14.314481052809,-4.39223132796207,-0.954821364683246
"cv",5,5,12.3269212723074,-1.75185958230868,-0.903141485381947
"cv",5,6,15.8679431053644,1.49980374442693,-0.993418825547711
"cv",5,7,14.3186748477188,-0.316934211293276,-0.958487696896845
"cv",5,8,14.881471498726,0.894482861971483,-0.970212173970957
"cv",10,1,27.3190089324609,-3.59996091428856,-0.719765689014063
"cv",10,2,30.3272146022746,3.84017814554212,-0.780195407405361
"cv",10,3,31.6680281940877,-1.52147763059475,-0.806221317906164
"cv",10,4,30.1768571985942,0.0704001449048519,-0.780422018566279
"cv",10,5,32.7899167020927,3.13310032966547,-0.821095998111017
"cv",10,6,29.5424627905083,-2.80738684927557,-0.765064829837396
"cv",10,7,32.113482982978,1.00241083069576,-0.810742477183712
"cv",10,8,31.1110543437393,-0.960583184753383,-0.794714213159473
