"","V1","V2","V3","V4"
"cv",5,1,21.3569841581843,-1.1442055877147
"cv",5,2,12.2478337410027,-0.967358946488727
"cv",5,3,11.4853027371429,-0.945269896421914
"cv",5,4,12.1040324863446,-0.953598712137812
"cv",5,5,13.2226314009991,-0.986889413148143
"cv",5,6,17.7405584124,-1.08045226288329
"cv",5,7,15.4043915263875,-1.03686511175366
"cv",5,8,11.2111867320089,-0.940193989720437
"cv",10,1,19.7708218383633,-1.15550144586893
"cv",10,2,38.3063727637507,-1.30345895381578
"cv",10,3,25.2316636943894,-1.20014652490399
"cv",10,4,17.9330977299058,-1.13517942893056
"cv",10,5,32.9307119339935,-1.2622918864112
"cv",10,6,24.2823833494777,-1.19236183055505
"cv",10,7,29.0988006686795,-1.23246337248634
"cv",10,8,18.2705141332484,-1.14080299794541
