"","","","","par1","par2"
"cv",5,1,17.0059697565474,3.99999999996657,3.99999999998241
"cv",5,2,17.0059697565474,3.99999999991018,3.99999999975247
"cv",5,3,17.0059697565474,3.99999999988196,3.9999999995143
"cv",5,4,17.251905248909,-4.99999999999866,2.76456801737543
"cv",5,5,17.0059697565474,3.99999999990281,3.99999999950682
"cv",5,6,17.0059697565473,3.99999999967118,3.9999999993078
"cv",5,7,17.0060040664058,3.99999999983682,3.99999999999744
"cv",5,8,17.1180436307609,-4.99999999996288,3.42802283631427
"cv",10,1,37.3231392280464,3.12566837646531,-4.99585942130854
"cv",10,2,32.7314203507661,-4.99999999999992,0.769881457289339
"cv",10,3,33.8389617343329,-4.99999999999454,0.557527064399099
"cv",10,4,34.1045559150406,-4.99999999997954,0.534159445580457
"cv",10,5,32.7314203840087,-4.99999999986587,0.769881499039301
"cv",10,6,34.1045556626036,-4.99999999824465,0.534159825143391
"cv",10,7,32.7314203836875,-4.99999999999897,0.769881498636266
"cv",10,8,32.7314204940842,-4.99999999999905,0.769881637286526
