"","","","","par1","par2"
"cv",5,1,17.0059869083108,1.71428808749011,1.87283695063169
"cv",5,2,17.0059869083108,1.10071508800801,1.98572112897015
"cv",5,3,17.0059869083108,-2.00243654892239,-3.04004549703435
"cv",5,4,17.0059869083108,-3.06831748027042,-4.60467335473409
"cv",5,5,17.0059869083108,1.40898815739127,2.70665580937336
"cv",5,6,17.0059869083108,-2.80982233387216,0.158941908058475
"cv",5,7,17.0059869083108,1.95321904526028,-0.381621061358601
"cv",5,8,17.0059869083108,-4.73844103083043,2.4887280306317
"cv",10,1,34.0119738166215,-0.726161345701511,-2.85957830701955
"cv",10,2,34.0119738166215,0.546513912132489,2.69770589233883
"cv",10,3,34.0119738166215,0.54344693220242,-2.59227798510791
"cv",10,4,34.0119738166215,2.13979989639179,-1.47972123314032
"cv",10,5,34.0119738166215,2.91386734971705,2.4808134639257
"cv",10,6,34.0119738166215,-2.26771217933856,2.63646201648414
"cv",10,7,34.0119738166215,3.00611860165372,1.31692595177543
"cv",10,8,34.0119738166215,-1.16811821694008,-1.46461217147756
