"","","","","par1","par2"
"cv",5,1,16.3470018788316,-4.99999999999805,-1.57153509312867
"cv",5,2,15.0720880758064,-4.99999999999323,-1.5186806968994
"cv",5,3,16.6284768155559,-4.99999999999771,-1.58571454734463
"cv",5,4,14.1374082725447,-4.9999999999999,-1.47697633453282
"cv",5,5,16.5642490456086,-4.99999999998908,-1.57999814141613
"cv",5,6,14.7287822759389,-4.99999999999849,-1.52538219268449
"cv",5,7,14.8469284535743,-4.99999999999927,-1.51174655125163
"cv",5,8,14.3782181450148,-4.99999999999775,-1.51509060406066
"cv",10,1,34.3432415296223,-4.99999999999428,-1.74147589508283
"cv",10,2,27.614886731038,-4.99999999999988,-1.6195937539185
"cv",10,3,26.2350800852095,-4.99999999999071,-1.59335413491792
"cv",10,4,33.1573949174089,-4.99999999999931,-1.71941185350207
"cv",10,5,26.3214369385514,-4.99999999999878,-1.60857383043595
"cv",10,6,26.0022792870845,-4.99999999999927,-1.60979420325369
"cv",10,7,32.1692401993825,-4.9999999999981,-1.70128781351916
"cv",10,8,35.7109659126493,-4.99999999999792,-1.74979578918082
