"","","","","par1","par2"
"cv",5,1,17.1080093563686,-4.99999999999961,-0.10907827766422
"cv",5,2,16.9880629744371,-4.99999999999465,3.53592926483445
"cv",5,3,16.9409943420528,-4.99999999999804,0.119920692039631
"cv",5,4,17.0939689579351,-4.99999999999057,-0.112042777043677
"cv",5,5,17.1549128040459,-4.99999999999851,-0.156340097455289
"cv",5,6,17.4168341244494,-4.99999999999892,-0.326748345688942
"cv",5,7,17.0387277852131,-4.75714306629155,-0.0456831481407776
"cv",5,8,16.8475179187262,-4.9999999999983,0.489912991869478
"cv",10,1,34.763803514748,-4.62312745389647,-1.18349404786289
"cv",10,2,32.6302183102396,-4.69191409605702,-1.05316504285796
"cv",10,3,34.0215049086289,-4.66001462196118,-1.14684646512769
"cv",10,4,33.3810865769491,-4.59302454673204,-1.12113583504247
"cv",10,5,34.859840443031,-4.66443403377933,-1.17227243732175
"cv",10,6,31.1492649156068,-4.51660090285912,-0.916717915623029
"cv",10,7,33.6065125650572,-4.67543597179344,-1.1184775248367
"cv",10,8,31.3821616196908,-4.71733202851178,-0.938482624947005
