"","","","","par1","par2"
"cv",5,1,16.2288070181456,2.59985501772578,-2.04165874328754
"cv",5,2,11.2846171501134,2.5189372195661,-1.91471222310465
"cv",5,3,16.5203308072888,2.54118310365612,-1.98132511741839
"cv",5,4,12.4366360185934,2.53598987284075,-1.92824051851278
"cv",5,5,16.87113579461,2.34775203022831,-2.06436351781866
"cv",5,6,15.0458621383368,1.96438420246606,-1.96255509417255
"cv",5,7,16.3985151928513,2.54219565489936,-2.05054413297768
"cv",5,8,13.1895348479806,2.54944619613641,-1.95044838397875
"cv",10,1,31.2072103348307,1.59089410650952,-1.75329286917711
"cv",10,2,34.4629006882988,2.47626191357615,-1.9391828046578
"cv",10,3,31.5278277894517,2.4480092262662,-1.82655283085303
"cv",10,4,28.5110553972326,2.10528041070428,-1.76924032210955
"cv",10,5,32.2009509030517,2.21161702521971,-1.83022400848691
"cv",10,6,33.0151427736822,2.46624087818545,-1.85190006501028
"cv",10,7,30.9054166714956,2.09923564467656,-1.75539354344969
"cv",10,8,31.5951511047955,2.44978135277777,-1.92813762380701
