"","V1","V2","V3","V4"
"cv",5,1,15.7816642791575,-0.202687920433883
"cv",5,2,16.2527243424083,-0.267925566153398
"cv",5,3,16.187392156448,-0.265768465913471
"cv",5,4,15.9088509465575,-0.225793835357237
"cv",5,5,16.2170004023105,-0.269031010296558
"cv",5,6,16.2656171573712,-0.2704707948448
"cv",5,7,18.3768880830467,-0.463294359748626
"cv",5,8,17.3958631420616,-0.390278564188186
"cv",10,1,29.4101920454896,-0.436021924922159
"cv",10,2,32.4698112532465,-0.546966574792401
"cv",10,3,36.0754767529544,-0.638555002603053
"cv",10,4,30.4237582662387,-0.476881738229929
"cv",10,5,30.843697744272,-0.494492173719304
"cv",10,6,31.3180153315911,-0.510195576575579
"cv",10,7,32.7324344969895,-0.554490646055455
"cv",10,8,34.5184374695039,-0.603049682551216
