"","","","","par1","par2"
"cv",5,1,13.1680639752254,-0.324144897171106,-1.86729533901482
"cv",5,2,15.9166352942677,-0.2965830489176,-1.97607425104457
"cv",5,3,22.7254534245381,-0.353047781496651,-2.23416830184727
"cv",5,4,15.8650065883394,-0.318013555981106,-1.95743193148231
"cv",5,5,14.739144076629,-0.343579944704895,-1.8863763849118
"cv",5,6,15.9147433536102,-0.33541940665023,-1.97777682727719
"cv",5,7,12.1558334488812,-0.312386729355019,-1.77575860202188
"cv",5,8,16.4887764286477,-0.328753992957814,-2.01066528382417
"cv",10,1,30.1343607580561,-0.184416502272916,-2.34571274802538
"cv",10,2,30.1857330740716,-0.190720010351152,-2.31633454170447
"cv",10,3,28.9365503240786,-0.218622376798188,-2.31772973194421
"cv",10,4,28.6020263859611,-0.202798448739218,-2.26367662538933
"cv",10,5,30.9538953135357,-0.237536038762733,-2.27247746654593
"cv",10,6,26.0004050407149,-0.225323266468928,-2.18634452113815
"cv",10,7,33.7089532751035,-0.243398747717464,-2.33981015849042
"cv",10,8,32.7022467232381,-0.229525445879266,-2.33142322488027
