"","","","","par1","par2","par3"
"cv",5,1,9.39160271887129,0.645088311383264,-3.12466087939135,-2.63673139474524
"cv",5,2,8.62400995003549,-0.703265400571544,-0.740108022870583,-4.99995701363474
"cv",5,3,13.9555865034443,-0.696385598294334,-0.889256546400544,-4.99755954113399
"cv",5,4,17.3058400497788,-0.655551798792007,-0.771967008401747,-4.99949327920759
"cv",5,5,16.9980155698808,-0.686874789475337,-0.751623285174231,-4.99962763201712
"cv",5,6,12.9464649610782,0.617237988084236,-3.05754521591636,-2.69462264074196
"cv",5,7,15.3196363705271,0.67525270732479,-4.99999994502099,-2.58445631263358
"cv",5,8,17.7679003965925,-0.68101161790349,-0.754837850765013,-4.99996980046531
"cv",10,1,15.6172882278463,-0.702204581856401,-0.714453664637684,-4.99998958088724
"cv",10,2,32.3966833079429,-0.65120716561856,-0.722206215218378,-4.99999972774909
"cv",10,3,13.7195997797283,-0.682316370428753,-0.710341063575017,-4.99999988871324
"cv",10,4,16.6797333677628,-0.704654771846902,-0.713725089305986,-4.99970417602532
"cv",10,5,13.887782569293,-0.691013023237711,-0.719764783150846,-4.99999655340524
"cv",10,6,27.8925553747134,-0.692042173651313,-0.715819120266993,-4.9999987439445
"cv",10,7,8.58007202163968,-0.71471387206651,-0.712437407102826,-4.99999464819063
"cv",10,8,17.9610040107162,-0.713382933207584,-0.712468559108279,-4.99999905429639
