"","V1","V2","V3","V4"
"cv",5,1,18.0260339472453,-0.558383208728897
"cv",5,2,19.1557426299012,-0.588303808532959
"cv",5,3,13.4021556857117,-0.179800040719502
"cv",5,4,17.6196274313067,-0.526761005567784
"cv",5,5,19.0059145958014,-0.598437547979826
"cv",5,6,14.1865196500471,-0.31303539002736
"cv",5,7,13.2798315846997,-0.149217485314588
"cv",5,8,17.6140029882704,-0.531287854802407
"cv",10,1,31.131157463152,-0.869336651174359
"cv",10,2,29.1272145302387,-0.833485727089826
"cv",10,3,30.9610652321781,-0.876963265409329
"cv",10,4,32.2135703499735,-0.875932300894237
"cv",10,5,28.1686791485966,-0.827734914340179
"cv",10,6,33.6970059333037,-0.890201404285312
"cv",10,7,21.2561335193773,-0.705908582263583
"cv",10,8,32.7496796026429,-0.887624996232062
