"","V1","V2","V3","V4"
"cv",5,1,17.5900947460429,-0.629064028781998
"cv",5,2,16.8321894481807,-0.593632896909035
"cv",5,3,14.3153542152953,-0.416685200646777
"cv",5,4,14.0201321835583,-0.385413617562943
"cv",5,5,17.9043980375487,-0.639076036513206
"cv",5,6,17.2293435004293,-0.610445659983618
"cv",5,7,16.3806146485138,-0.56315283249367
"cv",5,8,15.1001626232819,-0.480789982531229
"cv",10,1,26.8844425819106,-0.597468886727818
"cv",10,2,32.2879507111536,-0.731921178239119
"cv",10,3,31.055326989694,-0.706756004606525
"cv",10,4,32.5045724611972,-0.738681558042
"cv",10,5,32.1067973994847,-0.729209800168128
"cv",10,6,33.8108647703268,-0.761338124727189
"cv",10,7,29.7138353260836,-0.676732583960423
"cv",10,8,31.8577626866384,-0.722159381896731
