"","","","","par1","par2"
"cv",5,1,16.7738758306835,-4.93114292887382,-1.73614555724391
"cv",5,2,16.7877830035691,-4.99999999999908,-1.74750666597517
"cv",5,3,16.78978039133,-4.9999999999993,-1.74967508855589
"cv",5,4,16.7915940019911,-4.99999999999829,-1.75201445756348
"cv",5,5,16.6837563827941,-4.99999999999821,-1.68527735576733
"cv",5,6,16.6987914779501,-4.99999999999883,-1.69464484708482
"cv",5,7,16.7471822189382,-4.99999999999761,-1.72076544638928
"cv",5,8,16.7740025913474,-4.99999999999998,-1.70847985458922
"cv",10,1,32.6735759214388,-5,-1.60262097339595
"cv",10,2,32.7010378132196,-4.99999999999753,-1.607071916893
"cv",10,3,32.7209532436769,-4.99999999999805,-1.60791945765414
"cv",10,4,35.3618532365253,-4.99999999999802,-1.92917747283891
"cv",10,5,32.7260757850419,-4.99999999999955,-1.6085947884178
"cv",10,6,32.7440971318982,-4.99999999999961,-1.61161861608378
"cv",10,7,32.6837559384049,-4.99999999999899,-1.6041294180896
"cv",10,8,32.7231634650346,-4.74267683281386,-1.60488353595198
