"","","","","par1","par2"
"cv",5,1,17.0079762778405,3.99999999811485,3.9999999725662
"cv",5,2,17.0064226974903,3.99999999918224,3.99999999927055
"cv",5,3,17.0054177240461,3.99999999924057,3.99999999971449
"cv",5,4,17.0064290596273,3.99999999693282,3.99999999857426
"cv",5,5,17.0064644213671,3.99999999887367,3.99999999962607
"cv",5,6,17.0063488053736,3.99999999826939,3.99999999780075
"cv",5,7,17.0056977894347,3.99999999823816,3.99999999930233
"cv",5,8,17.0063246863992,3.99999999988268,3.99999999976315
"cv",10,1,34.0128631570217,3.99999999916838,3.9999999997798
"cv",10,2,34.0129227734266,3.99999999965085,3.99999999918313
"cv",10,3,34.0117179421614,3.99999999790407,3.99999999979747
"cv",10,4,34.0117516482831,3.99999999932812,3.99999999988717
"cv",10,5,34.0142560740297,3.99999999875573,3.99999999947244
"cv",10,6,34.0129253179873,3.99999999930438,3.99999999981609
"cv",10,7,34.0129919055174,3.99999999940315,3.99999999719377
"cv",10,8,34.0124167698062,3.99999999965367,3.99999999956445
