"","V1","V2","V3","V4"
"cv",5,1,9.90798316170821,-0.986838617471522
"cv",5,2,13.4540232508327,-1.06246747332241
"cv",5,3,16.597151443046,-1.12749144221814
"cv",5,4,12.4904051601186,-1.04291357819006
"cv",5,5,20.4330780997848,-1.18501504278295
"cv",5,6,11.6125922502792,-1.02254631106071
"cv",5,7,12.9790784422584,-1.05258508102917
"cv",5,8,13.7432519294598,-1.0726008658682
"cv",10,1,25.3320645087224,-1.4402050532012
"cv",10,2,18.16836087223,-1.38659642836567
"cv",10,3,17.714744490796,-1.38358513507767
"cv",10,4,28.9840430167805,-1.47202133325357
"cv",10,5,25.249093239458,-1.43973900902499
"cv",10,6,21.3135329619725,-1.42085163248881
"cv",10,7,18.1343016570449,-1.3870502187812
"cv",10,8,18.1643241379569,-1.3866505894476
