"","","","","par1","par2"
"cv",5,1,18.0525123265619,-3.51717151126616,-1.78358712859876
"cv",5,2,12.180660004401,-3.52470456113056,-1.62728086632338
"cv",5,3,12.7490814073465,-3.71217818999957,-1.62412753011104
"cv",5,4,15.578643852198,-3.57811576554121,-1.72739727830563
"cv",5,5,15.5595276853447,-3.62772847723015,-1.71904848705873
"cv",5,6,14.5343220462882,-3.68912636836221,-1.68344407306877
"cv",5,7,14.4500883890988,-3.66766280706125,-1.66698926403388
"cv",5,8,15.9995532438009,-3.3744311082567,-1.74052090511458
"cv",10,1,25.2896995060818,-4.9999999999977,-1.73613468904294
"cv",10,2,28.3237692512289,-4.99999999999414,-1.78311469325865
"cv",10,3,29.2504605487289,-4.99999999999935,-1.78685318624738
"cv",10,4,29.2079786665122,-4.99999999999928,-1.79731203747572
"cv",10,5,31.1410198420772,-4.99999999999933,-1.80942858662748
"cv",10,6,29.2345195819854,-4.99999999999765,-1.79632496190792
"cv",10,7,31.4516898742574,-4.99999999999804,-1.82742507119809
"cv",10,8,26.564722644315,-4.99999999999868,-1.77077030203323
