"","","","","par1","par2"
"cv",5,1,14.7434298269516,-4.99999999999911,-0.345772859914474
"cv",5,2,20.9329909995101,-4.99999999999423,-0.469131063369141
"cv",5,3,13.8469014390934,-4.99999999999874,-0.349630697345107
"cv",5,4,15.5191049037975,-4.99999999999858,-0.38226450569187
"cv",5,5,7.78334779143926,-4.99999999999829,-0.207389253320673
"cv",5,6,11.0259946440693,-4.9999999999878,-0.293784401302478
"cv",5,7,14.0464309281504,-4.99999999999992,-0.332421333643181
"cv",5,8,15.0871592809477,-4.99999999999819,-0.347497134460423
"cv",10,1,26.4777734867718,-0.940892587099873,-0.591771088848414
"cv",10,2,28.7852155361942,-1.05069923816012,-0.643874168941169
"cv",10,3,25.6577520368757,-4.99999999999752,-0.562778717826266
"cv",10,4,22.0053457174292,-1.07535666665907,-0.581804840278292
"cv",10,5,23.9741612220826,-2.41184496123511,-0.579561054874903
"cv",10,6,24.7724091639023,-0.976046375089051,-0.58771311675688
"cv",10,7,25.7779299567083,-0.999909186017802,-0.598842684688785
"cv",10,8,26.7289871689503,-1.07817568787798,-0.631127852798833
