"","","","","par1","par2"
"cv",5,1,14.0308077714442,2.6501760524688,-2.72759257565691
"cv",5,2,17.0431824579062,2.88676301587046,-3.05130335797165
"cv",5,3,19.4135283955158,2.476628128379,-3.39322879040513
"cv",5,4,16.1340570348772,-0.42324731294009,-1.68346568763246
"cv",5,5,17.8426536657287,-0.434581238236509,-1.81527084345209
"cv",5,6,16.3276485603192,-0.415613298754884,-1.68956203689305
"cv",5,7,16.5924421234246,2.78406374097308,-2.95044435569478
"cv",5,8,22.9850240277498,-0.402693963492956,-2.02428101475511
"cv",10,1,34.5442544743913,1.83081882095595,-2.54894467838274
"cv",10,2,31.9119733793001,-0.294423970801599,-1.54733472881442
"cv",10,3,34.2665123879652,-0.274895976343176,-1.7459131537812
"cv",10,4,34.9646346243703,-0.325338538948636,-1.81561899777794
"cv",10,5,37.1438127089262,-0.335477639117199,-1.90111220454464
"cv",10,6,33.8209581086338,-0.300996733759004,-1.69082716845448
"cv",10,7,34.081959633546,-0.329948317170382,-1.68509913523607
"cv",10,8,32.7458062205572,-0.315430830179929,-1.61831954020951
