"","V1","V2","V3","V4"
"cv",5,1,17.3885487078765,-1.026810793234
"cv",5,2,18.0178448512555,-1.04072985806098
"cv",5,3,9.70004812033705,-0.819761374907257
"cv",5,4,14.3144808515739,-0.954922134445662
"cv",5,5,12.3269143105611,-0.903244326462228
"cv",5,6,15.8679433476377,-0.993518971709781
"cv",5,7,14.3186747800863,-0.958588431095883
"cv",5,8,14.8814717378016,-0.970312690275498
"cv",10,1,27.3190150593559,-0.719864072061802
"cv",10,2,30.327221126097,-0.780275340522146
"cv",10,3,31.6680155524853,-0.806312250059519
"cv",10,4,30.1768635114053,-0.780501703196378
"cv",10,5,32.7899573093625,-0.821212616299178
"cv",10,6,29.5424920335027,-0.765141642145126
"cv",10,7,32.1134871127811,-0.81084488963171
"cv",10,8,31.1110548908694,-0.794815094950581
