"","V1","V2","V3","V4"
"cv",5,1,17.0050992051321,4.99994199879298
"cv",5,2,17.0181278798254,4.99993685238288
"cv",5,3,17.0181278798254,4.99993685238288
"cv",5,4,17.0046511419465,4.99994222808395
"cv",5,5,17.0010562731665,4.99994319015274
"cv",5,6,17.0015042849956,4.9999429830816
"cv",5,7,17.0129612036233,4.99993949067315
"cv",5,8,17.0181278798254,4.99993685238288
"cv",10,1,32.5211096979769,0.86633899999356
"cv",10,2,34.7744229921728,0.10426703135707
"cv",10,3,33.5150754310992,0.31777001768699
"cv",10,4,32.5376344557562,1.0705496691064
"cv",10,5,40.4055642346054,-0.276546014687393
"cv",10,6,34.1548933152495,0.201703336705218
"cv",10,7,35.3862767751222,0.0457369700627165
"cv",10,8,32.6780529412007,0.63528625190527
