"","V1","V2","V3","V4"
"cv",5,1,16.9981367939709,4.99994309500703
"cv",5,2,17.0066709126959,4.99994066823499
"cv",5,3,17.0194756021951,4.99993385050486
"cv",5,4,17.0113894965336,4.99993884590621
"cv",5,5,17.0237426637588,4.99993062878228
"cv",5,6,16.9992604853404,4.99994298325246
"cv",5,7,17.0035274473144,4.99994160010395
"cv",5,8,17.0143088986906,4.99993747703609
"cv",10,1,34.0843389620982,0.992695185547516
"cv",10,2,33.9822548520482,1.07819827740543
"cv",10,3,33.8721515916108,3.02276136135402
"cv",10,4,34.4514376056741,0.79765142055792
"cv",10,5,33.9641664383186,1.10276377188045
"cv",10,6,33.8298909893284,1.28483657894582
"cv",10,7,33.9403414625892,1.12962183790951
"cv",10,8,34.5723036557297,0.743549174779867
