"","","","","par1","par2"
"cv",5,1,18.219222683672,1.31806467551821,-1.73942673076257
"cv",5,2,13.0339373024635,1.59554574810464,-1.45693028089844
"cv",5,3,27.2031017008927,2.51098439813867,-1.62454939848832
"cv",5,4,16.6809297188494,1.72686117352618,-1.59520855650411
"cv",5,5,20.8935791885226,2.22452009230014,-1.41524048678541
"cv",5,6,14.6799050446716,1.63345939119259,-1.54479413243441
"cv",5,7,14.6109664271087,1.55389978910332,-1.55943501178511
"cv",5,8,15.3691909992331,2.54179962514234,-1.23653563573817
"cv",10,1,43.9460179831093,2.68775589052685,-1.07200206128333
"cv",10,2,35.6998160863663,2.51730642334838,-0.81695629452343
"cv",10,3,32.6852446570059,-0.203223694264261,-2.04667959260602
"cv",10,4,34.6096342539326,2.56159496675317,-0.790316053913943
"cv",10,5,34.2150064437742,2.49344193789096,-0.810378855355226
"cv",10,6,31.3365823632486,-0.272661072531628,-1.97432220342093
"cv",10,7,31.903183927546,-0.245534942817924,-2.01046192072699
"cv",10,8,31.9043887021319,-0.21947542861159,-2.01024341191015
