"","","","","par1","par2"
"cv",5,1,15.4209023222532,0.518144996294798,-0.427505682448286
"cv",5,2,17.4892776877392,-0.683841400046926,-0.567382458378815
"cv",5,3,17.1342041266025,-0.720865440853412,-0.546340883987298
"cv",5,4,15.2189001651889,-3.27340500451378,-0.410463613765787
"cv",5,5,16.0023456300576,-0.400440128819443,-0.473488187065057
"cv",5,6,15.4252379989457,0.974307191022636,-0.433206699134841
"cv",5,7,14.9438025026536,-0.410387115363069,-0.384337502263699
"cv",5,8,18.3177234840285,-2.01819900195844,-0.607907900184783
"cv",10,1,31.2226027848634,-0.727274846984298,-0.61719210421315
"cv",10,2,27.8126251562854,1.87839676679272,-0.51096171519955
"cv",10,3,32.6640608372624,-0.352721452309545,-0.651651548662371
"cv",10,4,33.3709658126285,1.33163685658062,-0.670900530324347
"cv",10,5,31.122175221216,1.721266391504,-0.616294664666579
"cv",10,6,32.4143563798355,-2.04118120374954,-0.648087207723111
"cv",10,7,30.0486329058793,-2.29787417184271,-0.585709633587761
"cv",10,8,35.3969152932471,-0.00976086365902828,-0.71190168506296
