"","","","","par1","par2"
"cv",5,1,13.1898272646209,-1.63975913547286,-0.772884776056375
"cv",5,2,21.6623125103443,-1.6607999505128,-1.01254401932579
"cv",5,3,21.5618050594882,-1.65950849767263,-1.0130376087109
"cv",5,4,10.9423292743756,-1.66115671899549,-0.659461227481424
"cv",5,5,11.72331951778,-1.6608301082174,-0.708660029322491
"cv",5,6,13.2780578216548,-1.66087694742003,-0.769400051148642
"cv",5,7,13.3073145953928,-1.66011946272834,-0.792811693827241
"cv",5,8,21.5220341688655,-1.65930395672962,-1.01314651637979
"cv",10,1,29.757495505717,3.99992502152275,-4.99606208853737
"cv",10,2,30.4076222866135,3.99908669833298,-4.99978550638162
"cv",10,3,32.7097708130022,-1.71818674729266,-0.790942526455342
"cv",10,4,32.1278004570629,-1.7488618807477,-0.76863961044304
"cv",10,5,33.4354341403042,-1.65975076105193,-0.806289044247009
"cv",10,6,30.8740218554495,-1.6609552181556,-0.709698376416658
"cv",10,7,29.1796360266697,3.99903407336457,-4.99773463101582
"cv",10,8,36.3334724777107,-1.57890849004294,-0.863845057250149
