"","","","","par1","par2"
"cv",5,1,15.3240987287751,1.46599763397329,-1.96743576449582
"cv",5,2,14.7188898612771,1.6944464440228,-1.78571611459149
"cv",5,3,12.9110606139292,1.56761739981669,-1.77307553013124
"cv",5,4,17.7861491481092,1.61148270640481,-1.94785941672442
"cv",5,5,14.1644466114109,1.60083277241883,-1.82571595270722
"cv",5,6,13.3254558533844,1.51875436160686,-1.9432715867383
"cv",5,7,13.7731345081625,1.58934475918645,-1.79932308396324
"cv",5,8,15.5527657909432,1.61544290035378,-1.86271430147564
"cv",10,1,29.374712859482,0.627918586507985,-1.93818290145336
"cv",10,2,30.5200640718274,0.683424902344612,-1.93494319046831
"cv",10,3,32.4598851219913,0.676163552889332,-1.98559812974973
"cv",10,4,27.5525591924932,0.590026936787202,-1.92619134613183
"cv",10,5,30.1970337663129,0.662061536424677,-1.95995911236076
"cv",10,6,29.8498179480714,0.660183582405301,-1.93348034290125
"cv",10,7,31.8082004416803,0.693757620765865,-1.94493797149782
"cv",10,8,30.1896521321536,0.632211018731121,-1.96499816133659
