"","V1","V2","V3","V4"
"cv",5,1,19.1714406038214,-0.679683084111197
"cv",5,2,19.1255828345834,-0.665520852596464
"cv",5,3,12.9440706936042,-0.326341351478171
"cv",5,4,13.4905915334328,-0.370410021870266
"cv",5,5,14.9375708465517,-0.488562326931973
"cv",5,6,19.2833313470388,-0.679735588232644
"cv",5,7,17.2683961487111,-0.612914924395117
"cv",5,8,13.8652237609217,-0.422985433543098
"cv",10,1,29.4189092081382,-0.688294022977603
"cv",10,2,35.8626265409484,-0.793134299534737
"cv",10,3,32.614181429755,-0.750473156200556
"cv",10,4,32.1053845334466,-0.737229463137846
"cv",10,5,29.4558666545037,-0.694438189470546
"cv",10,6,26.8738737619363,-0.646680296050773
"cv",10,7,31.9950394855096,-0.740217455933302
"cv",10,8,29.0258560099888,-0.681417332283497
