"","","","","par1","par2"
"cv",5,1,13.7708988097872,3.20113969750143,-2.23599333842226
"cv",5,2,9.42423525360296,3.25390218341262,-2.08622821834168
"cv",5,3,10.5799665816466,3.32628979207698,-2.23319068373843
"cv",5,4,14.994156895129,3.27224394225229,-2.1443656795682
"cv",5,5,16.8147238401863,3.30602127624825,-2.17339789514284
"cv",5,6,10.2434607650983,3.32628979205522,-2.15328081343521
"cv",5,7,17.4897559698864,3.24614153247134,-2.19331838449525
"cv",5,8,17.0040159887886,3.26946712376449,-2.17300403973126
"cv",10,1,29.869176933409,0.787133345356067,-2.34123546045973
"cv",10,2,35.4674472618725,1.19621424382271,-2.43775287277229
"cv",10,3,26.4134271119043,0.808425027446295,-2.3321169830574
"cv",10,4,35.0446861593051,0.759254955516007,-2.40674724207999
"cv",10,5,30.42780292338,0.828844579060384,-2.46364419869546
"cv",10,6,31.2127396677026,0.793038316380694,-2.32977980670863
"cv",10,7,21.150989894797,1.2827956833816,-2.230408266842
"cv",10,8,12.667342205335,0.799844338454187,-2.22993965716484
