"","V1","V2","V3","V4"
"cv",5,1,10.2581178077099,-1.38810386024581
"cv",5,2,10.599469678365,-1.32611472805087
"cv",5,3,12.3297952508365,-1.40137432829572
"cv",5,4,12.0477208163837,-1.32828733994569
"cv",5,5,14.7431576767171,-1.35253880396954
"cv",5,6,9.70907898698787,-1.30775927376154
"cv",5,7,21.4537248182938,-1.52990973839263
"cv",5,8,8.55775916938486,-1.31148281167935
"cv",10,1,27.7225675282408,-1.19921691846541
"cv",10,2,18.2667550633466,-1.12898499999951
"cv",10,3,34.0030860349069,-1.34069651602183
"cv",10,4,38.1768404491474,-1.35994619552614
"cv",10,5,26.8778478074815,-1.22619724009367
"cv",10,6,27.7225675282408,-1.19921691846541
"cv",10,7,23.8546880904416,-1.17352193464653
"cv",10,8,30.8537756546825,-1.24955702478411
