"","","","","par1","par2"
"cv",5,1,5.23894864088662,-4.66129184975219,-1.42309475361885
"cv",5,2,10.6179039506411,-3.83973735791036,-1.48744204403252
"cv",5,3,4.56492974739342,-2.43806625377516,-1.41912741236524
"cv",5,4,15.0927761404307,-3.82899382022386,-1.51031544283763
"cv",5,5,14.7924084460198,-1.86524048987736,-1.50969624967196
"cv",5,6,12.6123983016614,-4.75376671050204,-1.51072953815516
"cv",5,7,14.9995020254858,-3.9463731429843,-1.54257040051309
"cv",5,8,5.09123937456091,-3.19689411326703,-1.42536761003984
"cv",10,1,22.4154257851247,-2.91565018998764,-1.21757781074147
"cv",10,2,23.0305942769432,-2.40167086020556,-1.22988871317825
"cv",10,3,31.6933713775316,-2.82710818239211,-1.27808506894429
"cv",10,4,35.7505361680286,-2.37405208302128,-1.32376038118306
"cv",10,5,27.6883973295669,-3.10711102035724,-1.26033740027251
"cv",10,6,24.0639903063693,-2.43016402357889,-1.22977562217474
"cv",10,7,23.2059954912954,-3.53309256219674,-1.22418970650561
"cv",10,8,24.0362971788058,-1.99401838676524,-1.18208036987769
