"","V1","V2","V3","V4"
"cv",5,1,18.2036720337323,-0.552635507961561
"cv",5,2,15.4395676097972,-0.356444556454937
"cv",5,3,17.3179911698043,-0.522318150079156
"cv",5,4,17.0383083649335,-0.49474751509868
"cv",5,5,15.3456027344036,-0.372655093493733
"cv",5,6,15.6534586638554,-0.400369051870715
"cv",5,7,14.2382993165343,-0.166284397491484
"cv",5,8,18.6582531895948,-0.597153332938021
"cv",10,1,32.7162733208677,0.153345105233879
"cv",10,2,32.5917007196747,0.15482068595542
"cv",10,3,35.0926934698816,-0.140448091520999
"cv",10,4,32.0914685108438,0.329052903150596
"cv",10,5,34.4498425507091,-0.0927070575664411
"cv",10,6,34.2290982990423,-0.0576402983537176
"cv",10,7,34.0986116173801,-0.0641616278376794
"cv",10,8,34.4343074887901,-0.0862084356182985
