"","","","","par1","par2"
"cv",5,1,10.7274548970457,-4.61512967401572,-1.55224939580399
"cv",5,2,6.66292031640506,1.16778446573367,-1.49438306241766
"cv",5,3,14.080865625646,-3.39423046381602,-1.5996247708641
"cv",5,4,4.84007416945028,-2.95883590169418,-1.48318454981161
"cv",5,5,6.63562559353092,-0.282586189876369,-1.49519315661916
"cv",5,6,4.84007415564465,1.43061665785304,-1.48318455301939
"cv",5,7,24.3655831076306,1.64208825954825,-1.7415668980682
"cv",5,8,6.64714154809043,-2.74478363790088,-1.49485471684701
"cv",10,1,13.0909972203826,-1.04623653297474,-1.4467933472814
"cv",10,2,13.7262434260901,3.43934940809653,-1.44020365079877
"cv",10,3,39.8397377805931,-3.76583975926042,-1.63140345203725
"cv",10,4,37.4689363487763,-1.33090881816961,-1.61607558700749
"cv",10,5,17.5028540274365,-2.95092133688658,-1.46910317557263
"cv",10,6,13.6784088303477,-1.32938792742789,-1.44087543434626
"cv",10,7,13.6985178881684,-4.83229743352928,-1.44059507478878
"cv",10,8,17.5768115939638,3.00058756504399,-1.47031893338235
