"","","","","par1","par2"
"cv",5,1,16.4723095690557,0.063284674483552,-3.34145768578893
"cv",5,2,16.4723095690557,-2.25875490867588,-4.52423718475532
"cv",5,3,16.4723095690557,-1.86272029216945,-3.30220070314136
"cv",5,4,16.4723095690557,-1.38884351565692,-4.68509684422215
"cv",5,5,16.4723095690557,-3.69586145639035,-3.88226725248124
"cv",5,6,16.4723095690557,-0.808671413318866,-3.63614386700074
"cv",5,7,16.4723095690557,-1.97443276942553,-3.35990376856409
"cv",5,8,16.4723095690557,-3.84116366852168,-3.38620543617884
"cv",10,1,31.9171547799685,-4.79646118664815,-2.9277585002689
"cv",10,2,31.9171547799685,-1.88040085771563,-4.2069497427283
"cv",10,3,31.9171547799685,-0.541969703528391,-3.95483673719343
"cv",10,4,31.9171547799685,-2.00275019828575,-3.01454349794204
"cv",10,5,31.9171547799685,-3.57258171261251,-3.87467890477737
"cv",10,6,31.9171547799685,-3.34241275868983,-4.56714437610112
"cv",10,7,31.9171547799685,-3.00583137599288,-2.97125168212311
"cv",10,8,31.9171547799685,-2.21207400983558,-4.98412962024954
