"","","","","par1","par2","par3"
"cv",5,1,12.8253841060919,-4.99989922936026,3.80063137404479,3.57332705498302
"cv",5,2,12.9551054572707,-4.99986371181726,3.80059835390328,3.58427666791862
"cv",5,3,16.8838220917663,-4.99961101526786,3.80233285397466,3.47856497710703
"cv",5,4,12.3901758313271,-4.99967949816976,3.79984259644746,3.60946365599791
"cv",5,5,12.0753187668048,-4.9993541431546,3.79985669783746,3.57726104187956
"cv",5,6,19.7212605188411,-4.99957706212886,3.80084360632516,3.4248593379827
"cv",5,7,15.5277839191699,-4.99924886866873,3.80039673511457,3.50444729499639
"cv",5,8,14.0622570432236,-4.99992021925738,3.80048943899105,3.5362601403026
"cv",10,1,29.1740737541749,-4.9999098839125,-1.39528898018941,-1.8082093605295
"cv",10,2,23.1351392677532,-4.99999726387862,-1.5903677669349,-1.89599123306531
"cv",10,3,33.8567179482301,-4.99997461242575,-1.40430741302667,-1.83127192574928
"cv",10,4,27.3247853056496,-4.9999953204234,-0.743644214013633,-1.12019640728957
"cv",10,5,31.7907824018096,-4.9999464794165,-1.44993473006181,-1.8610751007826
"cv",10,6,27.6018062586281,-4.9999991261386,-1.48354142454144,-1.86444724211753
"cv",10,7,24.2218395291286,-4.99998370744733,-1.50777987307578,-1.8517470751607
"cv",10,8,28.8350635118241,-4.99994766644652,-1.14691848258442,-1.56335366806394
