"","","","","par1","par2"
"cv",5,1,16.1673663280211,-0.390251349582794,-2.2389545381267
"cv",5,2,14.6025011646518,-0.353733277035836,-2.20899882938582
"cv",5,3,11.6224036350293,-0.364519372009807,-2.09758997758669
"cv",5,4,14.0658371244768,-0.379043293455976,-2.15301364596875
"cv",5,5,15.4501889710414,-0.398082839639995,-2.24619697118851
"cv",5,6,16.636221054433,-0.365319339998741,-2.26841744103331
"cv",5,7,22.0273130146708,-0.393964635243353,-2.37790114564261
"cv",5,8,9.18717777274964,-0.322658079928211,-2.03649442324603
"cv",10,1,30.2268175027416,-0.332431086039677,-2.27390425700708
"cv",10,2,35.298666517599,-0.336104558957609,-2.38496820053497
"cv",10,3,24.4912754073268,-0.319318143049171,-2.18658305936834
"cv",10,4,24.8954581713836,-0.317715056997969,-2.22226394433946
"cv",10,5,25.2916828864884,-0.320485058770862,-2.23476567831353
"cv",10,6,32.2233294901352,-0.312924262253413,-2.33103018321041
"cv",10,7,30.5087300215501,-0.354035209587581,-2.31679984966372
"cv",10,8,33.9026157927958,-0.348744033528503,-2.37145702270906
