"","","","","par1","par2","par3"
"cv",5,1,16.4723095690557,-0.0154768975734506,-0.216259731465211,-4.73165230974298
"cv",5,2,16.4723095690557,-3.99361395415717,1.54096887216942,-2.44069707265235
"cv",5,3,16.4723095690557,-4.80745467097629,3.5297165842295,-1.74355458244103
"cv",5,4,16.4723095690557,-1.69263809229883,1.02652819198556,-2.8650513219967
"cv",5,5,16.4723095690557,0.448865700626324,1.00671645591268,-3.58939664357301
"cv",5,6,16.4723095690557,-3.93833375874695,1.64061612796039,-2.46458358008358
"cv",5,7,16.4723095690557,0.0766488540709327,2.96233936345206,-1.34124389349296
"cv",5,8,16.4723095690557,-0.290032234866489,2.65646804261567,-3.53266045049365
"cv",10,1,32.2585699827946,2.57505213926632,-0.0967315659927211,-4.18293411392286
"cv",10,2,32.3771440245444,2.04853662316704,-0.251327774692518,-3.32931827741435
"cv",10,3,32.7041001505067,2.59013084840039,-0.447987236975758,-4.59204438253593
"cv",10,4,34.2682024399342,2.01480709453829,2.11078563597259,-1.00067250100494
"cv",10,5,32.3825179003309,2.77400094366765,-0.224407031279649,-4.70935150348939
"cv",10,6,34.4724150309909,2.73242047457088,-0.266433367110412,-4.95864067198375
"cv",10,7,32.3616206494252,2.91279322627715,-0.220412809182787,-4.98737696486959
"cv",10,8,34.7239138353467,1.95120122649446,-0.334004157547253,-3.56400737253924
