"","","","","par1","par2"
"cv",5,1,12.0587446587502,1.21454864645755,-1.83444370333254
"cv",5,2,17.0729487349615,1.20606360670774,-1.90930268308958
"cv",5,3,17.608898727055,1.22148988794689,-1.91010480880088
"cv",5,4,11.9704757923553,1.21989851129025,-1.8177311201088
"cv",5,5,11.2210835612144,1.37607299807542,-1.75949282282062
"cv",5,6,14.4653862133277,1.21356058607243,-1.87261120857796
"cv",5,7,13.3569576999053,1.21849669860273,-1.84047218795849
"cv",5,8,12.419483537344,1.21409334625331,-1.83523783394499
"cv",10,1,34.2029929520492,2.37369850836983,-1.732522934495
"cv",10,2,32.2349635267558,1.25462121146874,-1.61451713239724
"cv",10,3,28.9743275476641,1.2056109008318,-1.54978306435509
"cv",10,4,30.2252698472846,2.37348050070419,-1.66737127908576
"cv",10,5,33.0038143514674,1.25003265127442,-1.66349599115154
"cv",10,6,30.589714105912,0.134605897738612,-1.69417600333735
"cv",10,7,39.3931737314227,1.22804927430493,-1.75878670849308
"cv",10,8,28.6844229647202,0.685512559814039,-1.64188861945557
