"","V1","V2","V3","V4"
"cv",5,1,18.1625429073985,-0.0596594523709032
"cv",5,2,16.484870974302,1.17428042769582
"cv",5,3,19.4342124496031,-0.224108853599446
"cv",5,4,16.5313983468313,1.37272530587095
"cv",5,5,16.4888533610061,0.733916531871096
"cv",5,6,17.0034746697229,0.252643008566187
"cv",5,7,16.4859271962331,0.830288630855124
"cv",5,8,18.5658057735081,-0.134564851321432
"cv",10,1,34.0151522132706,4.99993740757253
"cv",10,2,34.0286290117102,4.99993375688441
"cv",10,3,34.0045899825179,4.99993926720829
"cv",10,4,34.0200878591556,4.9999359688183
"cv",10,5,34.0232382861146,4.99993537249109
"cv",10,6,34.0171721459172,4.99993690165053
"cv",10,7,34.0189678464761,4.99993644364475
"cv",10,8,34.0239105398516,4.99993508289312
